설치개수,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
1,경기도 성남시 분당구 이매로89번길 16,경기도 성남시 분당구 이매동 268-12번지,37.39387001,127.1323787,2018.8.16
1,경기도 성남시 분당구 이매로89번길 22,경기도 성남시 분당구 이매동 268-1번지,37.3944736,127.1323605,2018.8.16
1,,경기도 성남시 분당구 이매동 270-1번지 현대쉐르빌,37.39474762,127.1328656,2018.8.16
1,경기도 성남시 중원구 산성대로 204,경기도 성남시 중원구 성남동 2144,37.4371121,127.1411292,2018.8.16
1,경기도 성남시 중원구 산성대로 200,경기도 성남시 중원구 성남동 2149,37.4368874,127.1406542,2018.8.16
1,경기도 성남시 중원구 광명로 86-5,경기도 성남시 중원구 성남동 2339-1,37.4342496,127.138819,2018.8.16
1,경기도 성남시 중원구 둔촌대로371번길 13-24,경기도 성남시 중원구 상대원동 5308,37.4341105,127.1567387,2018.8.16
1,경기도 성남시 중원구 금빛로25번길18-14,경기도 성남시 중원구 금광동 1686,37.4444406,127.1667381,2018.8.16
1,경기도 성남시 중원구 희망로317번길20-17,경기도 성남시 중원구 상대원동 5139,37.4348316,127.1565368,2018.8.16
1,경기도 성남시 분당구 백현로144번길 26,경기도 성남시 분당구 정자동 76번지 백현초등학교 정문 앞,37.37219495,127.1111649,2018.8.16
1,경기도 성남시 분당구 느티로63번길 29,경기도 성남시 분당구 정자동 75-1번지,37.37124294,127.1115826,2018.8.16
1,경기도 성남시 분당구 느티로63번길 25,경기도 성남시 분당구 정자동 75-4번지,37.37090889,127.1114962,2018.8.16
1,경기도 성남시 분당구 황새울로116번길 14,경기도 성남시 분당구 정자동 80-9번지,37.37035902,127.1114688,2018.8.16
1,경기도 성남시 중원구 희망로343번길25-1,경기도 성남시 중원구 상대원동 4611,37.4362751,127.1550935,2018.8.16
1,경기도 성남시 분당구 하오개로 357,경기도 성남시 분당구 운중동 349-5번지 1호,37.3916945,127.0587147,2018.8.16
1,경기도 성남시 분당구 하오개로 362,경기도 성남시 분당구 운중동 55-1번지,37.39148464,127.0595192,2018.8.16
1,,경기도 성남시 분당구 운중동 55번지 2호,37.39140095,127.0591927,2018.8.16
1,경기도 성남시 분당구 하오개로 354,경기도 성남시 분당구 운중동 387-3번지 1호,37.39141358,127.0585149,2018.8.16
1,경기도 성남시 분당구 구미로144번길 74,경기도 성남시 분당구 구미동 256-8번지 건너,37.33967622,127.1258803,2018.8.16
1,경기도 성남시 분당구 구미로144번길 66,경기도 성남시 분당구 구미동 256-5번지,37.33935519,127.1263355,2018.8.16
1,경기도 성남시 분당구 구미로144번길 56,경기도 성남시 분당구 구미동 260-4번지,37.33913601,127.1271619,2018.8.16
1,경기도 성남시 분당구 구미로144번길 44,경기도 성남시 분당구 구미동 254-5번지,37.33992989,127.1272881,2018.8.16
1,경기도 성남시 분당구 구미로192번길 4,경기도 성남시 분당구 구미동 274-2번지,37.34359115,127.1276747,2018.8.16
1,경기도 성남시 분당구 하오개로351번길 8,경기도 성남시 분당구 운중동 352-4번지 2호,37.39231079,127.0580294,2018.8.16
1,경기도 성남시 중원구 자혜로12번길26-1,경기도 성남시 중원구 금광동 4211,37.4481622,127.1597622,2018.8.16
1,경기도 성남시 중원구 중앙동 1780,경기도 성남시 중원구 중동 1780,37.4404713,127.156989,2018.8.16
1,경기도 성남시 중원구 중앙동 174,경기도 성남시 중원구 중동 174,37.4432492,127.1547686,2018.8.16
1,경기도 성남시 중원구 중앙동 2766,경기도 성남시 중원구 중동 2766,37.4397777,127.1497671,2018.8.16
1,경기도 성남시 중원구 중앙동 2567,경기도 성남시 중원구 중동 2567,37.440802,127.1520743,2018.8.16
1,경기도 성남시 중원구 박석로62번길3,경기도 성남시 중원구 상대원동 938-1,37.4384407,127.1661827,2018.8.16
1,경기도 성남시 중원구 박석로33번길24-5,경기도 성남시 중원구 상대원동 1521,37.4360842,127.1631494,2018.8.16
1,경기도 성남시 분당구 서현로478번길 5,경기도 성남시 분당구 분당동 129-1번지 건너,37.37064712,127.1469844,2018.8.16
1,경기도 성남시 중원구 제일로35번길43-2,경기도 성남시 중원구 성남동 3552,37.4318065,127.1320693,2018.8.16
1,경기도 성남시 분당구 느티로77번길 3,경기도 성남시 분당구 정자동 65-6번지,37.36878443,127.1129776,2018.8.16
1,경기도 성남시 중원구 광명로324번길19-1,경기도 성남시 중원구 금광동 1044,37.4436351,127.1628152,2018.8.16
1,경기도 성남시 중원구 금빛로41번길43-10,경기도 성남시 중원구 금광동 1094,37.4440761,127.1631777,2018.8.16
1,경기도 성남시 중원구 금빛로41번길47-4,경기도 성남시 중원구 금광동 1053,37.4441038,127.1626467,2018.8.16
1,경기도 성남시 중원구 금상로107번길16-3,경기도 성남시 중원구 금광동 2074,37.443998,127.1675169,2018.8.16
2,경기도 성남시 중원구 둔촌대로 255,경기도 성남시 중원구 하대원동 128,37.4290781,127.1462325,2018.8.16
1,경기도 성남시 중원구 광명로256번길 15-8,경기도 성남시 중원구 중동 1957,37.4419406,127.1564609,2018.8.16
1,경기도 성남시 중원구 둔촌대로151번길 42-1,경기도 성남시 중원구 성남동 4114,37.4298344,127.1310152,2018.8.16
1,경기도 성남시 중원구 금상로 4,경기도 성남시 중원구 상대원동 2980-15,37.4365228,127.1586193,2018.8.16
1,경기도 성남시 분당구 서현로411번길 17,경기도 성남시 분당구 서현동 340-17번지,37.37575347,127.1416086,2018.8.16
1,경기도 성남시 분당구 서현로393번길 6,경기도 성남시 분당구 서현동 340-1번지,37.37577796,127.1412583,2018.8.16
1,경기도 성남시 분당구 구미로144번길 7,경기도 성남시 분당구 구미동 243번지 무지개마을제일8단지,37.34184475,127.1242414,2018.8.16
1,경기도 성남시 분당구 구미로144번길 7,경기도 성남시 분당구 구미동 243번지 무지개마을제일8단지,37.34184475,127.1242414,2018.8.16
1,경기도 성남시 분당구 구미로144번길 7,경기도 성남시 분당구 구미동 243번지 무지개마을제일8단지,37.34184475,127.1242414,2018.8.16
1,경기도 성남시 분당구 느티로77번길 7,경기도 성남시 분당구 정자동 66-9번지,37.36909094,127.1129966,2018.8.16
1,경기도 성남시 분당구 느티로77번길 11,경기도 성남시 분당구 정자동 67-9번지,37.36945151,127.1130149,2018.8.16
1,경기도 성남시 분당구 장안로56번길 12,경기도 성남시 분당구 분당동 118-7번지,37.37039441,127.1456776,2018.8.16
1,경기도 성남시 중원구 박석로 82-1,경기도 성남시 중원구 상대원동 853-10,37.440001,127.1650674,2018.8.16
1,경기도 성남시 중원구 은행로 85,경기도 성남시 중원구 은행동 2192,37.451971,127.1688679,2018.8.16
1,경기도 성남시 중원구 금광동 4268,경기도 성남시 중원구 금광동 4268,37.4467756,127.1590361,2018.8.16
1,경기도 성남시 중원구 금빛로112번길34,경기도 성남시 중원구 은행동 2004,37.4527448,127.1688697,2018.8.16
1,경기도 성남시 중원구 금빛로112번길38,경기도 성남시 중원구 은행동 1988,37.4527984,127.1692314,2018.8.16
1,경기도 성남시 중원구 제일로53번길11-4,경기도 성남시 중원구 성남동 3742,37.4311909,127.1347121,2018.8.16
1,경기도 성남시 중원구 둔촌대로 257,경기도 성남시 중원구 하대원동 128-6,37.4289966,127.1466277,2018.8.16
1,경기도 성남시 중원구 희망로400번길 9-8,경기도 성남시 중원구 금광동 134,37.441358,127.1610136,2018.8.16
1,경기도 성남시 중원구 은이로5번길 8,경기도 성남시 중원구 은행동 998,37.4581378,127.1652648,2018.8.16
1,경기도 성남시 중원구 광명로354번길18-2,경기도 성남시 중원구 금광동 1521,37.4447213,127.165733,2018.8.16
1,경기도 성남시 중원구 산성대로444번길 13-1,경기도 성남시 중원구 금광동 4034,37.4508541,127.1613501,2018.8.16
1,경기도 성남시 분당구 선지봉로20번길 4-1,경기도 성남시 분당구 분당동 183-10번지 건너,37.36501559,127.1407824,2018.8.16
1,경기도 성남시 분당구 선지봉로 18,경기도 성남시 분당구 분당동 183-1번지,37.36503623,127.1411435,2018.8.16
1,경기도 성남시 중원구 중앙동 1838,경기도 성남시 중원구 중동 1838,37.440831,127.1575096,2018.8.16
1,경기도 성남시 분당구 이매로89번길 33,경기도 성남시 분당구 이매동 273번지,37.39485896,127.1333047,2018.8.16
1,경기도 성남시 분당구 이매로89번길 31-2,경기도 성남시 분당구 이매동 272-9번지,37.3949594,127.1334843,2018.8.16
1,경기도 성남시 분당구 이매로89번길 36-6,경기도 성남시 분당구 이매동 268-8번지,37.39444037,127.1327449,2018.8.16
1,경기도 성남시 분당구 이매로89번길 43,경기도 성남시 분당구 이매동 283-7번지,37.39390398,127.133327,2018.8.16
1,경기도 성남시 분당구 이매로89번길 50,경기도 성남시 분당구 이매동 282번지,37.3934434,127.1331855,2018.8.16
1,경기도 성남시 분당구 이매로89번길 53,경기도 성남시 분당구 이매동 283-4번지 인근,37.39314929,127.1336293,2018.8.16
1,,경기도 성남시 분당구 이매동 296번지 이매포스파크,37.39169279,127.1353062,2018.8.16
1,경기도 성남시 분당구 동막로245번길 58-23,경기도 성남시 분당구 동원동 207-7번지,37.35711076,127.0839462,2018.8.16
1,경기도 성남시 분당구 동막로245번길 62,경기도 성남시 분당구 동원동 207-16번지 1호,37.35688413,127.0826056,2018.8.16
1,,경기도 성남시 분당구 백현동 남서울CC방면,37.38468519,127.106546,2018.8.16
1,경기도 성남시 중원구 중앙동 934,경기도 성남시 중원구 중동 934,37.4403283,127.148932,2018.8.16
1,경기도 성남시 중원구 중앙동 962,경기도 성남시 중원구 중동 962,37.4399955,127.1485132,2018.8.16
1,경기도 성남시 중원구 원터로105번길2,경기도 성남시 중원구 성남동 2518,37.4360837,127.142212,2018.8.16
1,경기도 성남시 중원구 원터로105번길7,경기도 성남시 중원구 성남동 2532,37.4355254,127.1419624,2018.8.16
1,경기도 성남시 중원구 중앙동 1195,경기도 성남시 중원구 중동 1195,37.4393869,127.1451787,2018.8.16
1,경기도 성남시 중원구 박석로41번길24-6,경기도 성남시 중원구 상대원동 1482-1,37.4367777,127.1633768,2018.8.16
1,경기도 성남시 중원구 자혜로8번길 14-1,경기도 성남시 중원구 금광동 4582,37.4492702,127.1599002,2018.8.16
1,경기도 성남시 중원구 금상로107번길14-2,경기도 성남시 중원구 금광동 2138,37.4437186,127.1675954,2018.8.16
1,경기도 성남시 중원구 중앙동 2197,경기도 성남시 중원구 중동 2197,37.4411053,127.1544252,2018.8.16
1,경기도 성남시 중원구 둔촌대로 403,경기도 성남시 중원구 상대원동 1750,37.4333831,127.1617313,2018.8.16
1,경기도 성남시 중원구 박석로41번길6-9,경기도 성남시 중원구 상대원동 1328-1,37.4370004,127.1652304,2018.8.16
1,경기도 성남시 중원구 순환로226번길22,경기도 성남시 중원구 상대원동 64-4,37.443465,127.1809517,2018.8.16
1,경기도 성남시 중원구 둔촌대로263번길 10-11,경기도 성남시 중원구 하대원동 130-9,37.4299955,127.1476013,2018.8.16
1,경기도 성남시 중원구 둔촌대로 110-5,경기도 성남시 중원구 하대원동 101-21,37.4285819,127.1311034,2018.8.16
1,경기도 성남시 중원구 상대원동 1125-1,경기도 성남시 중원구 상대원동 1125-1,37.4341882,127.1660378,2018.8.16
1,경기도 성남시 분당구 선지봉로15번길 5-4,경기도 성남시 분당구 분당동 181-4번지,37.36512419,127.1420908,2018.8.16
1,경기도 성남시 분당구 선지봉로7번길 2,경기도 성남시 분당구 분당동 180-1번지,37.36561778,127.1418142,2018.8.16
1,경기도 성남시 중원구 상대원동 144-4,경기도 성남시 중원구 상대원동 144-4,37.4410002,127.1720981,2018.8.16
1,경기도 성남시 중원구 보통골로 14,경기도 성남시 중원구 상대원동 378-11,37.4348076,127.1801177,2018.8.16
1,경기도 성남시 중원구 희망로344번길31-1,경기도 성남시 중원구 상대원동 2979-4,37.4377184,127.1606783,2018.8.16
1,,경기도 성남시 분당구 야탑동 480-7번지 에이스빌라트,37.40717593,127.136902,2018.8.16
1,경기도 성남시 분당구 판교로552번길 16,경기도 성남시 분당구 야탑동 479-3번지,37.40689126,127.136171,2018.8.16
1,경기도 성남시 분당구 동판교로52번길 19-6,경기도 성남시 분당구 백현동 587-1번지,37.38590591,127.114312,2018.8.16
1,,경기도 성남시 분당구 궁내동,37.37025141,127.0996041,2018.8.16
1,,경기도 성남시 분당구 궁내동,37.37025141,127.0996041,2018.8.16
1,,경기도 성남시 분당구 궁내동 327-1번지 대영빌라,37.37066982,127.1001185,2018.8.16
1,경기도 성남시 분당구 궁내로22번길 21,경기도 성남시 분당구 궁내동 324번지,37.37123041,127.1003715,2018.8.16
1,경기도 성남시 중원구 원터로 101,경기도 성남시 중원구 성남동 2551,37.4357501,127.142461,2018.8.16
1,경기도 성남시 중원구 금상로77번길8,경기도 성남시 중원구 금광동 710,37.4422191,127.1638179,2018.8.16
1,경기도 성남시 중원구 금상로30번길5-1,경기도 성남시 중원구 상대원동 2968-1,37.4382498,127.1607585,2018.8.16
1,경기도 성남시 중원구 박석로49번길3-1,경기도 성남시 중원구 상대원동 1326-2,37.4371352,127.1654567,2018.8.16
1,경기도 성남시 중원구 금상로124번길16,경기도 성남시 중원구 상대원동 700,37.4414392,127.1675113,2018.8.16
1,경기도 성남시 중원구 둔촌대로135번길 14-18,경기도 성남시 중원구 성남동 3888,37.4305244,127.134485,2018.8.16
1,경기도 성남시 중원구 제일로35번길19,경기도 성남시 중원구 성남동 3870,37.4306955,127.1345417,2018.8.16
1,경기도 성남시 중원구 제일로43번길16,경기도 성남시 중원구 성남동 3846,37.4301631,127.1352413,2018.8.16
1,경기도 성남시 중원구 희망로335번길18-7,경기도 성남시 중원구 상대원동 4523,37.4359134,127.1560984,2018.8.16
1,경기도 성남시 중원구 마지로163번길27,경기도 성남시 중원구 하대원동 159-12,37.4268841,127.1499904,2018.8.16
2,경기도 성남시 중원구 마지로163번길33,경기도 성남시 중원구 하대원동 158-9,37.4270545,127.1506009,2018.8.16
2,경기도 성남시 중원구 하대원동 409,경기도 성남시 중원구 하대원동 409,37.4250014,127.1421802,2018.8.16
1,경기도 성남시 중원구 중앙동 2786,경기도 성남시 중원구 중동 2786,37.4396606,127.149733,2018.8.16
1,경기도 성남시 중원구 금상로107번길10,경기도 성남시 중원구 금광동 2182,37.4435204,127.1676175,2018.8.16
1,경기도 성남시 분당구 장안로4번길 1-9,경기도 성남시 분당구 분당동 165-3번지,37.36824562,127.1413553,2018.8.16
1,경기도 성남시 중원구 은이로31번길7,경기도 성남시 중원구 은행동 1076,37.4566926,127.1678725,2018.8.16
1,경기도 성남시 중원구 자혜로16번길 59-4,경기도 성남시 중원구 금광동 3742,37.4451084,127.1593151,2018.8.16
1,경기도 성남시 중원구 산성대로 588,경기도 성남시 중원구 은행동 611,37.4618002,127.1686523,2018.8.16
1,경기도 성남시 중원구 원터로75번길19-7,경기도 성남시 중원구 성남동 3055,37.4325259,127.1412337,2018.8.16
1,경기도 성남시 중원구 원터로75번길13,경기도 성남시 중원구 성남동 3043,37.432994,127.1415962,2018.8.16
1,경기도 성남시 중원구 광명로 33,경기도 성남시 중원구 성남동 3164,37.4336348,127.1326826,2018.8.16
1,경기도 성남시 중원구 산성대로 176-8,경기도 성남시 중원구 성남동 2228,37.4354384,127.1392618,2018.8.16
1,경기도 성남시 중원구 광명로110번길22,경기도 성남시 중원구 성남동 2922,37.4342459,127.1420391,2018.8.16
1,경기도 성남시 중원구 희망로400번길13,경기도 성남시 중원구 금광동 138,37.4411955,127.1612393,2018.8.16
1,경기도 성남시 중원구 광명로324번길5-19,경기도 성남시 중원구 금광동 1359,37.4451394,127.1630444,2018.8.16
1,경기도 성남시 중원구 광명로323번길3,경기도 성남시 중원구 금광동 3703,37.4453577,127.1615419,2018.8.16
1,경기도 성남시 중원구 둔촌대로425번길 28,경기도 성남시 중원구 상대원동 1377,37.4354157,127.1644812,2018.8.16
1,경기도 성남시 중원구 박석로25번길16,경기도 성남시 중원구 상대원동 1379,37.4352176,127.1643791,2018.8.16
1,경기도 성남시 중원구 희망로347번길16-10,경기도 성남시 중원구 상대원동 4237,37.4371111,127.1565415,2018.8.16
1,경기도 성남시 중원구 상대원동 19-4,경기도 성남시 중원구 상대원동 19-4,37.4481604,127.186037,2018.8.16
1,경기도 성남시 분당구 선지봉로5번길 4,경기도 성남시 분당구 분당동 175-2번지 건너,37.36582755,127.1421618,2018.8.16
1,경기도 성남시 분당구 불정로420번길 49,경기도 성남시 분당구 분당동 99-3번지,37.37462361,127.1448619,2018.8.16
1,경기도 성남시 분당구 서현로429번길 8-9,경기도 성남시 분당구 분당동 103-6번지,37.37487981,127.145401,2018.8.16
1,경기도 성남시 분당구 서현로429번길 16-6,경기도 성남시 분당구 분당동 104-12번지,37.37545629,127.1453719,2018.8.16
1,경기도 성남시 분당구 서현로429번길 26,경기도 성남시 분당구 분당동 107-12번지,37.37653457,127.1449532,2018.8.16
1,경기도 성남시 중원구 금빛로41번길48-14,경기도 성남시 중원구 금광동 1326,37.4447168,127.1624333,2018.8.16
2,경기도 성남시 중원구 박석로72번길19,경기도 성남시 중원구 상대원동 884-9,37.4397726,127.1673155,2018.8.16
1,경기도 성남시 중원구 금상로112번길6,경기도 성남시 중원구 상대원동 592,37.4422772,127.1674566,2018.8.16
1,경기도 성남시 중원구 보통골로8번길16,경기도 성남시 중원구 상대원동 384-1,37.4344451,127.1815066,2018.8.16
1,경기도 성남시 중원구 은행로12번길9-1,경기도 성남시 중원구 은행동 1828-4,37.4542471,127.1640923,2018.8.16
1,경기도 성남시 분당구 장안로14번길 3-1,경기도 성남시 분당구 분당동 160-8번지,37.36830361,127.1418966,2018.8.16
1,경기도 성남시 분당구 선지봉로6번길 6-1,경기도 성남시 분당구 분당동 172-4번지,37.36634515,127.1414673,2018.8.16
1,,경기도 성남시 중원구 상대원동 539-7,37.4281409,127.1671206,2018.8.16
1,,경기도 성남시 중원구 갈현동 270-3,37.4236087,127.1672576,2018.8.16
1,경기도 성남시 중원구 갈현동 246-1,경기도 성남시 중원구 갈현동 246-1,37.423553,127.1747589,2018.8.16
1,경기도 성남시 분당구 선지봉로16번길 10-6,경기도 성남시 분당구 분당동 177-5번지 건너,37.3657373,127.1408984,2018.8.16
1,경기도 성남시 분당구 선지봉로20번길 10,경기도 성남시 분당구 분당동 183-7번지 건너,37.36523806,127.1403961,2018.8.16
1,경기도 성남시 중원구 중앙동 2955,경기도 성남시 중원구 중동 2955,37.4388045,127.1498217,2018.8.16
1,경기도 성남시 분당구 불정로420번길 40,경기도 성남시 분당구 분당동 97-8번지,37.3746243,127.1437103,2018.8.16
1,경기도 성남시 분당구 분당로381번길 5-4,경기도 성남시 분당구 분당동 127-7번지,37.36862797,127.146883,2018.8.16
1,경기도 성남시 분당구 하오개로 276,경기도 성남시 분당구 운중동 535-1번지,37.39229162,127.0499888,2018.8.16
1,경기도 성남시 분당구 하오개로 276,경기도 성남시 분당구 운중동 535-1번지,37.39229162,127.0499888,2018.8.16
1,경기도 성남시 분당구 석운로 8,경기도 성남시 분당구 석운동 91-1번지,37.3653004,127.0506109,2018.8.16
1,경기도 성남시 중원구 산성대로396번길 5-12,경기도 성남시 중원구 금광동 4487,37.4475505,127.1589812,2018.8.16
1,경기도 성남시 중원구 중앙동 3604,경기도 성남시 중원구 중동 3604,37.4373844,127.1470393,2018.8.16
1,경기도 성남시 분당구 발이봉남로12번길 21,경기도 성남시 분당구 수내동 102-8번지,37.36406965,127.1260269,2018.8.16
1,경기도 성남시 분당구 발이봉남로16번길 8,경기도 성남시 분당구 수내동 102-12번지,37.36416133,127.1262403,2018.8.16
1,경기도 성남시 중원구 원터로18번길3,경기도 성남시 중원구 하대원동 126-20,37.4290798,127.1448202,2018.8.16
1,경기도 성남시 중원구 박석로52번길4-4,경기도 성남시 중원구 상대원동 1082,37.4372783,127.1662366,2018.8.16
1,경기도 성남시 중원구 금빛로41번길44-8,경기도 성남시 중원구 금광동 1295,37.4446891,127.162953,2018.8.16
1,경기도 성남시 중원구 산성대로452번길 11,경기도 성남시 중원구 금광동 3990,37.451611,127.1612951,2018.8.16
1,경기도 성남시 중원구 제일로73번길15,경기도 성남시 중원구 성남동 3340,37.433057,127.1337324,2018.8.16
1,경기도 성남시 중원구 제일로73번길17,경기도 성남시 중원구 성남동 3363,37.4329943,127.1334272,2018.8.16
1,경기도 성남시 중원구 중앙동 2065,경기도 성남시 중원구 중동 2065,37.442636,127.1552306,2018.8.16
1,경기도 성남시 중원구 둔촌대로217번길 5,경기도 성남시 중원구 하대원동 118-4,37.4286415,127.142153,2018.8.16
1,경기도 성남시 중원구 원터로75번길21-9,경기도 성남시 중원구 성남동 3062,37.4323548,127.1411769,2018.8.16
1,경기도 성남시 중원구 둔촌대로 75-2,경기도 성남시 중원구 성남동 4197,37.4303066,127.1276039,2018.8.16
1,경기도 성남시 중원구 성남동 4704,경기도 성남시 중원구 성남동 4704,37.4287498,127.1257145,2018.8.16
1,경기도 성남시 중원구 박석로79번길6,경기도 성남시 중원구 상대원동 2175,37.4392987,127.1646817,2018.8.16
1,경기도 성남시 중원구 중앙동 2114,경기도 성남시 중원구 중동 2114,37.4414733,127.1555447,2018.8.16
1,경기도 성남시 분당구 석운로 16,경기도 성남시 분당구 석운동 88-1번지,37.36623951,127.0508587,2018.8.16
1,경기도 성남시 분당구 석운로 23,경기도 성남시 분당구 석운동 85-1번지,37.36678295,127.0500842,2018.8.16
1,경기도 성남시 분당구 석운로 38,경기도 성남시 분당구 석운동 79-21번지,37.36808598,127.0507678,2018.8.16
1,경기도 성남시 분당구 석운로 42,경기도 성남시 분당구 석운동 78-9번지,37.3686992,127.0508278,2018.8.16
1,,경기도 성남시 분당구 석운동 19-2번지,37.38589098,127.0473705,2018.8.16
1,경기도 성남시 분당구 석운로 294,경기도 성남시 분당구 석운동 21-6번지,37.385883,127.049742,2018.8.16
1,경기도 성남시 분당구 판교로610번길 18,경기도 성남시 분당구 야탑동 507번지,37.40729099,127.139092,2018.8.16
1,경기도 성남시 분당구 판교로610번길 5,경기도 성남시 분당구 야탑동 405-4번지,37.40706518,127.1402581,2018.8.16
1,경기도 성남시 중원구 제일로35번길51,경기도 성남시 중원구 성남동 3439,37.4319423,127.1314594,2018.8.16
1,경기도 성남시 중원구 은행로78번길4-1,경기도 성남시 중원구 은행동 2232,37.4524126,127.1680665,2018.8.16
1,경기도 성남시 중원구 은행로78번길8,경기도 성남시 중원구 은행동 2250-3,37.4523589,127.1678178,2018.8.16
1,경기도 성남시 중원구 자혜로57번길27-1,경기도 성남시 중원구 은행동 2242,37.4519976,127.1684272,2018.8.16
1,경기도 성남시 중원구 은행로81번길13,경기도 성남시 중원구 은행동 1970,37.452464,127.1699314,2018.8.16
1,경기도 성남시 중원구 둔촌대로113번길 22-8,경기도 성남시 중원구 성남동 3590,37.4309961,127.1315482,2018.8.16
1,경기도 성남시 중원구 산성대로68번길13-1,경기도 성남시 중원구 성남동 4277,37.4316678,127.1269622,2018.8.16
1,경기도 성남시 중원구 은행로37번길17-1,경기도 성남시 중원구 은행동 1344,37.4560541,127.1670121,2018.8.16
1,경기도 성남시 중원구 금빛로25번길52-15,경기도 성남시 중원구 금광동 1019,37.4434726,127.1630408,2018.8.16
1,경기도 성남시 중원구 금상로107번길26-7,경기도 성남시 중원구 금광동 1900,37.4448817,127.1670103,2018.8.16
1,경기도 성남시 중원구 금빛로41번길3-7,경기도 성남시 중원구 금광동 1936,37.4453585,127.1675086,2018.8.16
1,경기도 성남시 중원구 금상로107번길26-1,경기도 성남시 중원구 금광동 1897,37.444828,127.1667842,2018.8.16
1,경기도 성남시 중원구 중앙동 2123,경기도 성남시 중원구 중동 2123,37.4409422,127.1551481,2018.8.16
1,경기도 성남시 중원구 산성대로420번길 22-1,경기도 성남시 중원구 금광동 3946,37.4485206,127.1612321,2018.8.16
1,경기도 성남시 중원구 자혜로 84-1,경기도 성남시 중원구 금광동 2701,37.4513034,127.1687309,2018.8.16
1,경기도 성남시 중원구 금빛로100번길 6,경기도 성남시 중원구 금광동 2859,37.450604,127.1663673,2018.8.16
1,경기도 성남시 중원구 광명로 33,경기도 성남시 중원구 성남동 3164,37.4336348,127.1326826,2018.8.16
1,경기도 성남시 중원구 박석로5번길 43,경기도 성남시 중원구 상대원동 1959,37.4336092,127.161099,2018.8.16
1,경기도 성남시 분당구 판교로610번길 1-2,경기도 성남시 분당구 야탑동 401-2번지,37.40689546,127.1404633,2018.8.16
1,경기도 성남시 분당구 판교로610번길 1-3,경기도 성남시 분당구 야탑동 387-3번지,37.40683788,127.1412208,2018.8.16
1,경기도 성남시 분당구 판교로610번길 11,경기도 성남시 분당구 야탑동 405-8번지,37.4069618,127.1396719,2018.8.16
1,경기도 성남시 분당구 판교로610번길 22,경기도 성남시 분당구 야탑동 499번지,37.40727026,127.1387195,2018.8.16
1,경기도 성남시 분당구 판교로592번길 9-4,경기도 성남시 분당구 야탑동 405-16번지,37.40665873,127.1388846,2018.8.16
1,경기도 성남시 분당구 새마을로165번길 8,경기도 성남시 분당구 율동 301-4번지,37.38400705,127.1490579,2018.8.16
1,,경기도 성남시 분당구 율동 낙지볶음집입구,37.38511558,127.1553804,2018.8.16
1,경기도 성남시 중원구 중앙동 1016,경기도 성남시 중원구 중동 1016,37.4400789,127.1466489,2018.8.16
1,경기도 성남시 중원구 중앙동 3305,경기도 성남시 중원구 중동 3305,37.4386915,127.1465107,2018.8.16
1,경기도 성남시 중원구 중앙동 1024,경기도 성남시 중원구 중동 1024,37.4399437,127.1466261,2018.8.16
1,경기도 성남시 중원구 중앙동 1147,경기도 성남시 중원구 중동 1147,37.439773,127.1462642,2018.8.16
1,경기도 성남시 중원구 중앙동 2455,경기도 성남시 중원구 중동 2455,37.4411086,127.1518489,2018.8.16
1,경기도 성남시 중원구 중앙동 1661,경기도 성남시 중원구 중동 1661,37.4407754,127.1586507,2018.8.16
1,경기도 성남시 중원구 중앙동 1676,경기도 성남시 중원구 중동 1676,37.4410285,127.1580637,2018.8.16
1,경기도 성남시 중원구 은행로32번길3-1,경기도 성남시 중원구 은행동 1794,37.4547143,127.1650426,2018.8.16
1,경기도 성남시 중원구 은이로24번길5-1,경기도 성남시 중원구 은행동 1427,37.4562444,127.1662327,2018.8.16
1,경기도 성남시 중원구 은이로64번길3-17,경기도 성남시 중원구 은행동 955-1,37.4565261,127.1709237,2018.8.16
1,경기도 성남시 중원구 금상로107번길22,경기도 성남시 중원구 금광동 1958,37.4445484,127.166987,2018.8.16
2,경기도 성남시 중원구 희망로343번길34-9,경기도 성남시 중원구 상대원동 4258,37.4367717,127.1542922,2018.8.16
1,경기도 성남시 중원구 희망로375번길22-13,경기도 성남시 중원구 상대원동 3152-4,37.4395801,127.1563996,2018.8.16
1,경기도 성남시 중원구 중앙동 2045,경기도 성남시 중원구 중동 2045,37.442383,127.1557612,2018.8.16
1,경기도 성남시 중원구 중앙동 2035,경기도 성남시 중원구 중동 2035,37.4425002,127.1557389,2018.8.16
1,경기도 성남시 중원구 중앙동 2031,경기도 성남시 중원구 중동 2031,37.4422475,127.1560435,2018.8.16
1,경기도 성남시 중원구 중앙동 2138,경기도 성남시 중원구 중동 2138,37.4418335,127.1556471,2018.8.16
1,경기도 성남시 중원구 중앙동 2261,경기도 성남시 중원구 중동 2261,37.4421042,127.1553426,2018.8.16
2,경기도 성남시 중원구 중앙동 2243,경기도 성남시 중원구 중동 2243,37.4416636,127.154675,2018.8.16
1,경기도 성남시 분당구 새마을로233번길 3,경기도 성남시 분당구 율동 137-1번지,37.38758032,127.1547882,2018.8.16
1,,경기도 성남시 분당구 율동 연수원입구,37.38511558,127.1553804,2018.8.16
1,,경기도 성남시 분당구 금곡동 76-1번지 중앙하이츠빌리지3차아파트,37.36318553,127.0994175,2018.8.16
