year,cctv,light,pa,ep,fp,yp,nb,label,gid
0,1,1,-0.067322113,-0.343115124,-0.341052632,-0.323076923,-0.325203252,0,木夭丑友什68ab36bb
0,1,1,-0.410598234,0.731376975,0.370526316,0.115384615,2.634146341,2,木夭丑友什68ab37aa
0,1,1,-0.665889018,1.525959368,1.170526316,1.038461538,4.975609756,1,木夭丑友什68ab37ab
0,1,1,-0.483919347,0.623024831,0.384561404,0.423076923,2.471544715,2,木夭丑友什68ab37ba
0,1,1,-0.483919347,1.990970655,0.997894737,0.184615385,11.80487805,3,木夭丑友什68ab37bb
0,1,1,-0.483919347,2.893905192,1.866666667,1.430769231,15.3495935,3,木夭丑友什68ab38aa
0,1,1,-0.625895684,1.029345372,1.01754386,1.192307692,3.219512195,1,木夭丑友什68ab38ab
0,1,1,-0.625895684,2.194130926,1.61122807,1.461538462,5.918699187,1,木夭丑友什68ab38ba
0,1,1,-0.791201466,1.914221219,1.216842105,0.792307692,8.195121951,1,木夭丑友什68ab38bb
0,1,1,-0.490584903,-0.040632054,-0.151578947,-0.276923077,1.495934959,2,木夭丑友什68ab39aa
1,1,1,-0.095317447,-0.343115124,-0.341052632,-0.323076923,-0.162601626,0,木夭丑友什68ab40ab
1,0,0,0.161306449,-0.108352144,0.362105263,-0.007692308,-0.455284553,0,木夭丑友什68ab40ba
1,0,0,0.223962673,0.022573363,0.311578947,0.969230769,0.292682927,2,木夭丑友什68ab40bb
1,0,0,0.223962673,-0.18510158,-0.095438596,0.1,-0.292682927,0,木夭丑友什68ab41aa
1,0,0,0.223962673,1.083521445,1.04,1.692307692,1.430894309,2,木夭丑友什68ab41ab
1,0,0,-0.696550575,-0.162528217,0.009824561,0.061538462,-0.325203252,0,木夭丑友什68ab41ba
0,1,1,0.519246792,0.148984199,0.234385965,0.038461538,1.398373984,2,木夭丑友什68ba29bb
0,1,1,0.519246792,0.925507901,0.752280702,0.676923077,2.991869919,2,木夭丑友什68ba30aa
0,1,1,0.519246792,0.320541761,0.367719298,0.523076923,0.87804878,2,木夭丑友什68ba30ab
0,1,1,0.275954008,0.063205418,0.098245614,0.007692308,0.943089431,0,木夭丑友什68ba30ba
0,1,1,0.275954008,0.194130926,0.150175439,0.1,1.203252033,2,木夭丑友什68ba30bb
0,1,1,0.187302116,0.316027088,0.209122807,0.276923077,0,2,木夭丑友什68ba34aa
0,1,1,0.187302116,0.523702032,0.458947368,0.515384615,0.650406504,2,木夭丑友什68ba34ab
0,0,0,0.187302116,-0.194130926,-0.279298246,-0.253846154,-0.292682927,0,木夭丑友什68ba34ba
1,1,1,0.497250458,0.713318284,0.516491228,0.461538462,-0.195121951,2,木夭丑友什68ba34bb
1,0,0,-0.08131978,-0.198645598,-0.130526316,0.084615385,-0.487804878,0,木夭丑友什68ba35aa
0,0,0,0.053324446,-0.045146727,-0.077192982,-0.107692308,0.455284553,0,木夭丑友什68ba36ab
0,1,1,0.053324446,0.243792325,0.110877193,0.069230769,1.983739837,2,木夭丑友什68ba36ba
0,1,1,-0.305949008,0.713318284,0.734035088,1.215384615,1.040650407,2,木夭丑友什68ba36bb
0,0,0,-0.506582236,-0.013544018,-0.106666667,-0.138461538,-0.097560976,0,木夭丑友什68ba37ab
0,1,1,-0.282619563,1.200902935,0.801403509,0.730769231,4.81300813,1,木夭丑友什68ba37ba
0,1,1,-0.282619563,-0.153498871,-0.223157895,-0.323076923,5.788617886,1,木夭丑友什68ba37bb
0,1,1,-0.282619563,2.0496614,1.089122807,0.330769231,14.37398374,3,木夭丑友什68ba38aa
0,1,1,-0.541909682,3.047404063,1.672982456,0.661538462,17.85365854,3,木夭丑友什68ba38ab
0,1,1,-0.541909682,0.293453725,0.206315789,0.230769231,1.62601626,2,木夭丑友什68ba38ba
0,1,1,-0.541909682,1.20993228,0.992280702,1.038461538,2.569105691,2,木夭丑友什68ba38bb
0,1,1,-0.7952008,-0.121896163,-0.129122807,-0.007692308,-0.260162602,0,木夭丑友什68ba39aa
1,0,0,-0.275954008,2.027088036,2.30877193,3.307692308,0.162601626,2,木夭丑友什68ba39ab
1,0,0,-0.175970672,0.297968397,0.439298246,0.861538462,-0.455284553,2,木夭丑友什68ba39ba
0,0,0,-0.161973004,-0.284424379,-0.301754386,-0.223076923,-0.130081301,0,木夭丑友什68ba40aa
1,0,0,-0.161973004,0.663656885,0.614736842,0.815384615,0.292682927,2,木夭丑友什68ba40ab
1,0,0,-0.161973004,0.573363431,0.567017544,0.830769231,0.487804878,2,木夭丑友什68ba40ba
1,0,0,0.223962673,0.726862302,1.803508772,4.584615385,-0.130081301,2,木夭丑友什68ba40bb
1,0,0,0.223962673,-0.085778781,0.195087719,0.984615385,-0.422764228,0,木夭丑友什68ba41aa
1,0,0,0.223962673,1.873589165,1.04,0.369230769,-0.227642276,2,木夭丑友什68ba41ab
1,0,0,-0.696550575,3.823927765,1.879298246,0.546153846,-0.227642276,2,木夭丑友什68ba41ba
0,1,1,0.519246792,-0.158013544,-0.120701754,-0.223076923,0.357723577,0,木夭丑友什68bb30aa
0,0,0,0.987835361,0.004514673,-0.054736842,-0.169230769,-0.162601626,0,木夭丑友什68bb30ab
0,0,0,0.501249792,-0.343115124,-0.341052632,-0.323076923,-0.260162602,0,木夭丑友什68bb31ba
1,0,0,1.144475921,-0.212189616,-0.195087719,-0.161538462,0.097560976,0,木夭丑友什68bb31bb
0,1,1,0.299950008,0.243792325,0.322807018,0.684615385,0.162601626,2,木夭丑友什68bb34aa
0,1,1,0.299950008,0.546275395,0.444912281,0.492307692,0.325203252,2,木夭丑友什68bb34ab
0,0,0,0.299950008,-0.288939052,-0.315789474,-0.323076923,-0.292682927,0,木夭丑友什68bb34ba
1,0,0,0.497250458,0.37020316,0.294736842,0.623076923,-0.325203252,0,木夭丑友什68bb34bb
1,1,1,-0.08131978,0.478555305,0.77754386,1.415384615,1.170731707,2,木夭丑友什68bb35aa
0,1,1,0.053324446,0.144469526,0.023859649,-0.107692308,0.455284553,0,木夭丑友什68bb36ab
0,1,1,0.053324446,1.002257336,0.635789474,0.476923077,2.276422764,2,木夭丑友什68bb36ba
0,1,1,-0.305949008,0.803611738,0.332631579,0.069230769,3.25203252,1,木夭丑友什68bb36bb
0,0,0,0.301949675,0.613995485,0.707368421,1.346153846,0.617886179,2,木夭丑友什68bb37ab
1,1,1,-0.119980003,0.297968397,0.487017544,1.076923077,-0.097560976,2,木夭丑友什68bb37ba
0,1,1,-0.119980003,-0.284424379,-0.310175439,-0.323076923,6.37398374,1,木夭丑友什68bb37bb
0,1,1,-0.119980003,0.880361174,0.717192982,0.292307692,5.463414634,1,木夭丑友什68bb38aa
0,1,1,-0.357273788,2.415349887,1.402105263,0.661538462,9.463414634,1,木夭丑友什68bb38ab
0,1,1,-0.541909682,-0.180586907,-0.224561404,-0.2,-0.455284553,0,木夭丑友什68bb38ba
0,1,1,-0.736543909,0.871331828,0.881403509,1.153846154,0.325203252,2,木夭丑友什68bb39aa
1,0,0,-0.736543909,2.198645598,2.492631579,3.761538462,-0.097560976,2,木夭丑友什68bb39ab
1,0,0,-0.175970672,0.613995485,0.630175439,0.953846154,-0.357723577,2,木夭丑友什68bb39ba
1,0,0,-0.161973004,-0.243792325,-0.234385965,-0.2,-0.520325203,0,木夭丑友什68bb40ab
1,0,0,-0.161973004,-0.225733634,-0.144561404,-0.015384615,1.398373984,0,木夭丑友什68bb40ba
1,0,0,-0.739876687,0.130925508,0.926315789,3.338461538,1.333333333,2,木夭丑友什68bb40bb
1,0,0,-0.739876687,-0.103837472,0.225964912,1.076923077,0.455284553,2,木夭丑友什68bb41aa
0,0,0,1.444425929,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什69aa29ab
0,0,0,0.816530578,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什69aa30bb
0,1,1,0.743209465,-0.343115124,-0.341052632,-0.323076923,-0.325203252,0,木夭丑友什69aa31ab
0,1,1,0.743209465,-0.090293454,-0.140350877,0,1.203252033,0,木夭丑友什69aa31ba
1,0,0,1.204465922,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什69aa31bb
1,0,0,1.204465922,-0.343115124,-0.261052632,-0.092307692,-0.097560976,0,木夭丑友什69aa32aa
1,0,0,1.204465922,-0.284424379,-0.13754386,0.092307692,-0.097560976,0,木夭丑友什69aa32ab
0,0,0,1.307115481,-0.343115124,-0.33122807,-0.323076923,-0.357723577,0,木夭丑友什69aa33bb
1,0,0,0.767872021,-0.343115124,-0.317192982,-0.323076923,-0.130081301,0,木夭丑友什69aa34aa
0,0,0,0.767872021,0.11738149,0.036491228,0.030769231,0.097560976,0,木夭丑友什69aa34ab
0,0,0,0.767872021,-0.270880361,-0.293333333,-0.323076923,-0.520325203,0,木夭丑友什69aa34ba
1,0,0,0.497250458,0.767494357,0.364912281,0.007692308,-0.422764228,0,木夭丑友什69aa34bb
1,1,1,-0.875854024,0.266365688,0.188070175,0.038461538,1.073170732,2,木夭丑友什69aa35aa
1,1,1,-0.875854024,-0.045146727,0.001403509,0.023076923,0.975609756,2,木夭丑友什69aa35ab
1,1,1,-0.875854024,-0.343115124,-0.341052632,-0.323076923,-0.390243902,0,木夭丑友什69aa35ba
0,1,1,0.053324446,-0.090293454,-0.214736842,-0.230769231,-0.260162602,0,木夭丑友什69aa36ab
0,1,1,0.053324446,2.835214447,2.346666667,2.776923077,1.821138211,2,木夭丑友什69aa36ba
0,1,1,-0.305949008,0.505643341,0.294736842,0.307692308,1.983739837,2,木夭丑友什69aa36bb
0,1,1,-0.422596234,0.659142212,0.641403509,1.069230769,0.130081301,2,木夭丑友什69aa37aa
1,1,1,0.301949675,-0.225733634,-0.199298246,-0.1,-0.520325203,0,木夭丑友什69aa37ab
1,1,1,-0.119980003,-0.013544018,0.13754386,0.553846154,0,2,木夭丑友什69aa37ba
0,1,1,-0.149975004,-0.343115124,-0.341052632,-0.323076923,-0.292682927,0,木夭丑友什69aa37bb
0,1,1,-0.149975004,0.054176072,-0.021052632,-0.023076923,6.016260163,1,木夭丑友什69aa38aa
0,0,0,-0.149975004,3.286681716,2.312982456,2.107692308,0.650406504,2,木夭丑友什69aa38ab
0,1,1,-0.698550242,0.356659142,0.207719298,0.246153846,-0.325203252,2,木夭丑友什69aa38ba
0,1,1,-0.472587902,-0.072234763,-0.21754386,-0.253846154,0.552845528,0,木夭丑友什69aa39aa
0,1,1,-0.472587902,-0.212189616,-0.218947368,-0.246153846,12.1300813,3,木夭丑友什69aa39ab
0,1,1,-0.65055824,-0.257336343,-0.275087719,-0.323076923,12.3902439,3,木夭丑友什69aa39ba
0,0,0,0.481253124,-0.343115124,-0.341052632,-0.323076923,1.333333333,0,木夭丑友什69aa39bb
1,0,0,-0.161973004,-0.343115124,-0.32,-0.323076923,-0.390243902,0,木夭丑友什69aa40ba
1,0,0,-0.739876687,0.040632054,0.084210526,0.430769231,0.422764228,2,木夭丑友什69aa40bb
1,0,0,-0.739876687,0.325056433,0.409824561,1.007692308,0.650406504,2,木夭丑友什69aa41aa
1,0,0,-0.739876687,0.433408578,0.919298246,2.492307692,-0.162601626,2,木夭丑友什69aa41ab
1,0,0,-0.503249458,0.06772009,0.536140351,1.669230769,0,2,木夭丑友什69aa41ba
0,0,0,1.321779703,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什69ab31bb
1,0,0,1.321779703,-0.279909707,-0.305964912,-0.323076923,-0.162601626,0,木夭丑友什69ab32aa
1,0,0,1.204465922,-0.297968397,-0.311578947,-0.323076923,-0.06504065,0,木夭丑友什69ab33bb
0,1,1,1.204465922,0.397291196,0.241403509,0.207692308,-0.195121951,0,木夭丑友什69ab34aa
1,0,0,0.76053991,-0.297968397,-0.155789474,0.107692308,-0.292682927,0,木夭丑友什69ab34bb
1,1,1,-0.875854024,0.713318284,0.666666667,1.369230769,0.422764228,2,木夭丑友什69ab35aa
1,1,1,0.51658057,-0.343115124,-0.287719298,-0.184615385,-0.357723577,0,木夭丑友什69ab35ab
0,0,0,0.246625562,0.478555305,0.364912281,0.4,-0.357723577,0,木夭丑友什69ab36ba
0,1,1,0.395934011,0,-0.02245614,0,0.195121951,0,木夭丑友什69ab36bb
1,0,0,0.149308449,-0.203160271,-0.185263158,-0.084615385,-0.520325203,0,木夭丑友什69ab37aa
0,1,1,0.301949675,-0.040632054,-0.101052632,-0.123076923,2.276422764,2,木夭丑友什69ab37ab
0,1,1,-0.119980003,0.735891648,0.310175439,0.107692308,13.69105691,3,木夭丑友什69ab37ba
0,1,1,-0.153974338,-0.18510158,-0.255438596,-0.323076923,1.203252033,0,木夭丑友什69ab37bb
0,1,1,-0.153974338,1.656884876,0.517894737,-0.038461538,9.235772358,1,木夭丑友什69ab38aa
0,1,1,-0.153974338,0.731376975,0.369122807,0.230769231,1.235772358,2,木夭丑友什69ab38ab
0,0,0,-0.428595234,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什69ab38ba
0,0,0,-0.472587902,0.009029345,-0.067368421,0.023076923,0.260162602,0,木夭丑友什69ab38bb
0,1,1,-0.472587902,0.06772009,-0.040701754,0.030769231,0.585365854,2,木夭丑友什69ab39aa
0,1,1,-0.472587902,-0.343115124,-0.329824561,-0.323076923,7.25203252,1,木夭丑友什69ab39ab
0,1,1,-0.906515581,2.501128668,1.553684211,1.507692308,12.35772358,3,木夭丑友什69ab39ba
0,1,1,-0.455257457,0.943566591,0.62877193,0.661538462,9.918699187,1,木夭丑友什69ab39bb
1,0,0,-0.330611565,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什69ab40aa
1,0,0,-0.739876687,0.013544018,0.023859649,0.369230769,-0.162601626,0,木夭丑友什69ab40bb
1,0,0,-0.739876687,0.830699774,0.66245614,1.330769231,-0.260162602,2,木夭丑友什69ab41aa
1,0,0,-0.53457757,0.690744921,1.173333333,2.861538462,0.097560976,2,木夭丑友什69ab41ab
1,0,0,-0.431928012,0.243792325,0.669473684,1.7,0,2,木夭丑友什69ab41ba
0,0,0,2.648891851,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什69ba30ab
0,0,0,1.321779703,-0.343115124,-0.304561404,-0.230769231,-0.520325203,0,木夭丑友什69ba32aa
0,1,1,1.204465922,-0.25282167,-0.241403509,-0.223076923,-0.195121951,0,木夭丑友什69ba33bb
1,1,1,1.204465922,-0.343115124,-0.325614035,-0.323076923,-0.195121951,0,木夭丑友什69ba34aa
1,1,1,-0.587235461,0.948081264,0.837894737,1.046153846,0.487804878,2,木夭丑友什69ba35aa
1,0,0,0.51658057,0.523702032,0.597894737,1.330769231,-0.325203252,2,木夭丑友什69ba35ab
1,0,0,1.061823029,-0.343115124,-0.328421053,-0.323076923,-0.357723577,0,木夭丑友什69ba35ba
1,0,0,1.112481253,-0.343115124,-0.341052632,-0.323076923,-0.390243902,0,木夭丑友什69ba35bb
0,1,1,0.395934011,-0.306997743,-0.325614035,-0.323076923,-0.390243902,0,木夭丑友什69ba36bb
0,1,1,-0.425262456,1.589164786,1.500350877,1.507692308,3.154471545,1,木夭丑友什69ba37aa
0,1,1,-0.425262456,1.336343115,0.62877193,0.407692308,17.85365854,3,木夭丑友什69ba37ab
0,1,1,-0.170638227,0.957110609,0.315789474,0.030769231,14.04878049,3,木夭丑友什69ba37ba
0,1,1,-0.153974338,1.101580135,0.487017544,0.092307692,11.54471545,3,木夭丑友什69ba37bb
0,1,1,-0.153974338,3.146726862,1.818947368,1.1,10.60162602,3,木夭丑友什69ba38aa
0,1,1,-0.153974338,0.997742664,0.366315789,0.330769231,3.382113821,1,木夭丑友什69ba38ab
0,1,1,-0.428595234,0.9751693,0.520701754,0.330769231,1.951219512,2,木夭丑友什69ba38ba
0,1,1,-0.846525579,2.027088036,1.431578947,1.4,2.991869919,1,木夭丑友什69ba38bb
1,0,0,-0.846525579,2.257336343,2.172631579,3.330769231,0.650406504,2,木夭丑友什69ba39aa
1,1,1,-0.472587902,0.288939052,0.341052632,0.638461538,-0.260162602,2,木夭丑友什69ba39ab
0,1,1,-0.537910348,-0.198645598,-0.225964912,-0.223076923,-0.325203252,0,木夭丑友什69ba39ba
0,1,1,-0.415930678,0.686230248,0.475789474,0.123076923,2.178861789,2,木夭丑友什69ba39bb
0,1,1,-0.415930678,0.424379233,0.273684211,0.084615385,1.528455285,2,木夭丑友什69ba40aa
0,1,1,-0.042659557,0.568848758,0.176842105,-0.107692308,0.325203252,2,木夭丑友什69ba40ab
1,0,0,-0.442592901,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什69ba40ba
1,0,0,-0.218630228,0.162528217,0.026666667,0.2,-0.455284553,0,木夭丑友什69ba41aa
1,0,0,-0.218630228,0.320541761,0.259649123,0.592307692,-0.422764228,0,木夭丑友什69ba41ab
0,0,0,1.204465922,-0.311512415,-0.301754386,-0.323076923,-0.455284553,0,木夭丑友什69bb33ba
0,0,0,1.204465922,-0.311512415,-0.322807018,-0.323076923,-0.032520325,0,木夭丑友什69bb34aa
1,1,1,1.021163139,1.864559819,1.063859649,0.969230769,0.227642276,2,木夭丑友什69bb34bb
1,1,1,-0.004665889,0.320541761,0.329824561,0.646153846,0.390243902,2,木夭丑友什69bb35aa
1,0,0,1.112481253,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什69bb35bb
0,1,1,-0.303282786,-0.158013544,-0.161403509,-0.223076923,0.780487805,0,木夭丑友什69bb37aa
0,1,1,-0.303282786,2.121896163,1.330526316,0.661538462,9.62601626,1,木夭丑友什69bb37ab
0,1,1,-0.765205799,1.593679458,1.069473684,0.553846154,7.967479675,1,木夭丑友什69bb37ba
0,1,1,-0.153974338,1.485327314,0.837894737,0.576923077,6.569105691,1,木夭丑友什69bb37bb
0,1,1,-0.153974338,1.611738149,1.202807018,1.046153846,2.731707317,2,木夭丑友什69bb38aa
0,1,1,-0.153974338,0.424379233,0.144561404,0.007692308,1.203252033,2,木夭丑友什69bb38ab
0,1,1,-0.428595234,3.44469526,2.004210526,1.061538462,8.650406504,1,木夭丑友什69bb38ba
0,1,1,-0.846525579,2.212189616,1.375438596,0.738461538,8.292682927,1,木夭丑友什69bb38bb
0,1,1,-0.589235127,1.155756208,0.798596491,0.684615385,4.780487805,1,木夭丑友什69bb39aa
0,1,1,-0.701883019,0.18510158,0.056140351,-0.030769231,1.300813008,2,木夭丑友什69bb39ab
0,1,1,-0.701883019,0.817155756,0.305964912,0.107692308,3.382113821,1,木夭丑友什69bb39ba
0,1,1,-0.701883019,1.571106095,1.278596491,1.207692308,3.284552846,1,木夭丑友什69bb39bb
0,0,0,0.182636227,0.23476298,-0.002807018,-0.2,0.422764228,0,木夭丑友什69bb40aa
0,1,1,-0.013997667,-0.027088036,-0.065964912,-0.130769231,0.325203252,0,木夭丑友什69bb40ab
1,0,0,1.783702716,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什70aa33ba
1,0,0,1.783702716,-0.343115124,-0.341052632,-0.323076923,-0.455284553,0,木夭丑友什70aa33bb
1,0,0,1.26512248,-0.153498871,-0.221754386,-0.246153846,-0.520325203,0,木夭丑友什70aa34ba
1,1,1,1.267788702,0.60496614,0.418245614,0.6,0.227642276,0,木夭丑友什70aa34bb
1,0,0,-0.001999667,-0.343115124,-0.341052632,-0.323076923,-0.487804878,0,木夭丑友什70aa35ba
0,1,1,-0.599900017,0.248306998,0.204912281,0.2,1.723577236,2,木夭丑友什70aa37aa
0,1,1,-0.617230462,2.221218962,1.726315789,1.538461538,7.674796748,1,木夭丑友什70aa37ab
0,1,1,-0.617230462,2.297968397,1.626666667,1.230769231,13.62601626,3,木夭丑友什70aa37ba
0,1,1,-0.781869688,2.040632054,1.501754386,1.115384615,9.658536585,1,木夭丑友什70aa37bb
0,1,1,-0.781869688,0.817155756,0.576842105,0.6,3.512195122,1,木夭丑友什70aa38aa
0,1,1,-0.781869688,-0.139954853,-0.241403509,-0.323076923,-0.06504065,0,木夭丑友什70aa38ab
0,1,1,-0.757207132,2.275395034,1.487719298,0.915384615,7.12195122,1,木夭丑友什70aa38ba
0,1,1,-0.593901016,1.408577878,1.011929825,0.576923077,4.455284553,1,木夭丑友什70aa38bb
0,1,1,-0.715214131,2.261851016,1.699649123,1.369230769,3.739837398,1,木夭丑友什70aa39aa
0,1,1,-0.715214131,1.566591422,1.082105263,0.946153846,3.869918699,1,木夭丑友什70aa39ab
0,1,1,-0.715214131,1.869074492,1.136842105,0.507692308,5.040650407,1,木夭丑友什70aa39ba
0,1,1,-0.701883019,2.758465011,1.841403509,1.492307692,7.317073171,1,木夭丑友什70aa39bb
0,1,1,-0.69721713,0.934537246,0.631578947,0.546153846,2.764227642,2,木夭丑友什70aa40aa
0,0,0,0.182636227,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什70aa40ab
1,0,0,2.505582403,-0.343115124,-0.341052632,-0.323076923,-0.455284553,0,木夭丑友什70ab33ab
1,0,0,-0.142642893,0.704288939,0.496842105,0.530769231,-0.357723577,2,木夭丑友什70ab34ba
1,0,0,1.267788702,0.176072235,-0.005614035,-0.130769231,-0.487804878,0,木夭丑友什70ab34bb
1,0,0,-0.188635227,-0.343115124,-0.341052632,-0.323076923,-0.390243902,0,木夭丑友什70ab35bb
0,1,1,-0.699216797,0.311512415,0.197894737,0.146153846,2.43902439,2,木夭丑友什70ab37aa
0,1,1,-0.617230462,1.32731377,1.121403509,1.246153846,5.463414634,1,木夭丑友什70ab37ab
0,1,1,-0.617230462,1.810383747,1.421754386,1.330769231,12.5203252,3,木夭丑友什70ab37ba
0,1,1,-0.811864689,2.072234763,1.197192982,0.830769231,11.83739837,3,木夭丑友什70ab37bb
0,1,1,-0.811864689,1.607223476,0.97122807,0.569230769,6.406504065,1,木夭丑友什70ab38aa
0,1,1,-0.757207132,1.155756208,0.972631579,0.715384615,4.552845528,1,木夭丑友什70ab38ba
0,1,1,-0.593901016,1.810383747,1.37122807,1.030769231,5.691056911,1,木夭丑友什70ab38bb
0,1,1,-0.715214131,1.449209932,1.065263158,0.892307692,4.943089431,1,木夭丑友什70ab39aa
0,1,1,-0.715214131,1.146726862,0.929122807,0.784615385,1.398373984,2,木夭丑友什70ab39ab
0,1,1,-0.715214131,3.110609481,2.213333333,1.607692308,4.780487805,1,木夭丑友什70ab39ba
0,1,1,-0.707215464,1.88261851,1.069473684,0.769230769,5.528455285,1,木夭丑友什70ab39bb
0,1,1,-0.69721713,0.48758465,0.287719298,0.246153846,1.62601626,2,木夭丑友什70ab40aa
0,1,1,-0.421263123,0.018058691,-0.084210526,-0.207692308,0.81300813,0,木夭丑友什70ab40ab
0,1,1,5.657723713,0.25282167,-0.089824561,-0.246153846,-0.357723577,0,木夭丑友什70ba34ba
0,1,1,1.267788702,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什70ba34bb
0,0,0,-0.001999667,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什70ba35ab
1,0,0,0.968505249,-0.343115124,-0.341052632,-0.323076923,-0.097560976,0,木夭丑友什70ba35bb
0,1,1,-0.4125979,-0.343115124,-0.341052632,-0.323076923,-0.227642276,0,木夭丑友什70ba36bb
0,0,0,-0.4125979,-0.343115124,-0.341052632,-0.323076923,-0.292682927,0,木夭丑友什70ba37aa
0,1,1,-0.617230462,0.35214447,0.117894737,-0.038461538,1.951219512,2,木夭丑友什70ba37ba
0,1,1,-0.811864689,2.428893905,1.592982456,1.861538462,3.512195122,1,木夭丑友什70ba37bb
0,1,1,-0.811864689,2.546275395,1.323508772,1.192307692,5.62601626,1,木夭丑友什70ba38aa
0,1,1,-0.811864689,-0.036117381,-0.098245614,-0.107692308,-0.455284553,0,木夭丑友什70ba38ab
0,1,1,-0.48791868,0.595936795,0.390175439,0.176923077,2.861788618,2,木夭丑友什70ba38ba
0,0,0,-0.593901016,-0.189616253,-0.207719298,-0.192307692,0.032520325,0,木夭丑友什70ba38bb
0,1,1,-0.715214131,2.094808126,1.504561404,1.038461538,8.422764228,1,木夭丑友什70ba39aa
0,1,1,-0.715214131,1.047404063,0.905263158,0.676923077,3.479674797,1,木夭丑友什70ba39ab
0,1,1,-0.715214131,1.661399549,1.258947368,0.746153846,4.455284553,1,木夭丑友什70ba39ba
0,1,1,-0.707215464,1.909706546,1.265964912,1.107692308,3.317073171,1,木夭丑友什70ba39bb
0,1,1,-0.304615897,2.316027088,1.29122807,0.861538462,3.869918699,1,木夭丑友什70ba40aa
0,1,1,-0.304615897,1.187358916,0.70877193,0.330769231,4,1,木夭丑友什70ba40ab
0,0,0,-0.187302116,0.401805869,0.25122807,0.253846154,0.422764228,2,木夭丑友什70ba40ba
0,0,0,5.657723713,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什70bb34ba
0,0,0,0.493251125,-0.261851016,-0.310175439,-0.323076923,-0.422764228,0,木夭丑友什70bb36aa
0,1,1,-0.4125979,-0.343115124,-0.341052632,-0.323076923,0.032520325,0,木夭丑友什70bb37aa
1,0,0,-0.4125979,-0.343115124,-0.341052632,-0.323076923,-0.260162602,0,木夭丑友什70bb37ab
1,0,0,-0.432594568,-0.343115124,-0.341052632,-0.323076923,-0.520325203,0,木夭丑友什70bb37ba
0,1,1,-0.811864689,1.507900677,0.965614035,0.953846154,-0.260162602,2,木夭丑友什70bb37bb
0,1,1,-0.811864689,0.830699774,0.501052632,0.546153846,-0.292682927,2,木夭丑友什70bb38aa
0,0,0,-0.811864689,1.237020316,0.913684211,1.023076923,-0.227642276,2,木夭丑友什70bb38ab
0,1,1,-0.803199467,-0.207674944,-0.183859649,-0.146153846,-0.260162602,0,木夭丑友什70bb38ba
0,1,1,0.009998334,0.158013544,0.50245614,0.146153846,-0.06504065,2,木夭丑友什70bb38bb
0,1,1,-0.65055824,0.11738149,0.088421053,0.1,0.032520325,2,木夭丑友什70bb39aa
0,1,1,-0.707215464,1.273137698,1.070877193,0.953846154,4.87804878,1,木夭丑友什70bb39ab
0,1,1,-0.707215464,0.573363431,0.315789474,0.092307692,1.528455285,2,木夭丑友什70bb39ba
0,1,1,-0.707215464,1.638826185,1.385263158,0.976923077,2.081300813,2,木夭丑友什70bb39bb
0,1,1,-0.137310448,1.155756208,1.100350877,1.146153846,-0.162601626,2,木夭丑友什70bb40aa
0,1,1,-0.137310448,1.851015801,1.149473684,0.884615385,4,1,木夭丑友什70bb40ab
0,0,0,-0.137310448,-0.189616253,-0.261052632,-0.323076923,-0.390243902,0,木夭丑友什70bb40ba
0,0,0,1.793034494,-0.306997743,-0.314385965,-0.323076923,-0.260162602,0,木夭丑友什71aa35bb
1,1,1,1.627728712,-0.144469526,-0.197894737,-0.146153846,0.260162602,0,木夭丑友什71aa36aa
0,0,0,-0.4125979,-0.343115124,-0.341052632,-0.323076923,-0.260162602,0,木夭丑友什71aa36bb
0,0,0,-0.4125979,-0.316027088,-0.312982456,-0.323076923,0.097560976,0,木夭丑友什71aa37aa
0,0,0,-0.4125979,-0.343115124,-0.341052632,-0.323076923,-0.390243902,0,木夭丑友什71aa37ab
0,0,0,-0.379270122,-0.343115124,-0.305964912,-0.323076923,0.097560976,0,木夭丑友什71aa37bb
0,0,0,-0.379270122,-0.343115124,-0.325614035,-0.323076923,-0.455284553,0,木夭丑友什71aa38aa
1,1,1,-0.249291785,0.248306998,0.25122807,0.423076923,-0.487804878,2,木夭丑友什71aa38bb
1,0,0,0.038660223,1.033860045,1.145263158,1.884615385,-0.032520325,2,木夭丑友什71aa39aa
1,1,1,1.627728712,-0.063205418,-0.188070175,-0.223076923,0.422764228,0,木夭丑友什71ab36aa
