gid,lon,lat,인구_전체,인구_여자,인구_남자,유소년_전체,유소년_여자,유소년_남자,고령_전체,고령_여자,고령_남자,건축물수,공동주택수,단독주택수,사용승인일,cctv,보안등
ㅼ궗664321,127.1209994,37.38783556,,,,,,,,,,,,,,0,0
ㅼ궗676273,127.1347648,37.34461253,,,,,,,,,,,,,,0,0
ㅼ궗638298,127.0917413,37.36700645,,,,,,,,,,,,,,0,0
ㅼ궗653341,127.1084796,37.40582231,,,,,,,,,,,,,,0,0
ㅼ궗647367,127.1015761,37.42923496,,,,,,,,,,,,,,0,0
ㅼ궗596319,127.0441955,37.38576171,,,,,,,,,,,,,,0,0
ㅼ궗631383,127.0834121,37.44359426,,,,,,,,,,,,,,0,0
ㅼ궗631369,127.083482,37.43097533,,,,,,,,,,,,,,0,0
ㅼ궗676397,127.1342219,37.4563816,,,,,,,,,,,,,,0,0
ㅼ궗619305,127.0702482,37.37323996,,,,,,,,,,,,,,0,1
ㅼ궗671271,127.1291287,37.34279222,,,,,,,,,,,,,,0,0
ㅼ궗665394,127.1217982,37.45363839,,,,,,,,,,,,,,0,0
ㅼ궗598316,127.046471,37.38306633,,,,,,,,,,,,,,0,0
ㅼ궗636291,127.089517,37.36068908,,,,,,,,,,,,,,0,0
ㅼ궗714359,127.1773346,37.42225504,,,,,,,,,,,,,,0,0
ㅼ궗630373,127.0823317,37.43457676,,,,,,,,,,,,,,0,0
ㅼ궗637350,127.090357,37.41387328,,,,,,,,,,,,,,0,0
ㅼ궗644312,127.0984499,37.37964873,,,,,,,,,,,,,,0,0
ㅼ궗671356,127.1287512,37.41940833,,,,,,,,,,,,,,0,0
ㅼ궗692358,127.1524753,37.4212832,,,,,,,,,,,,,,0,0
ㅼ궗651347,127.1061915,37.41122296,,,,,,,,,,,,,,0,0
ㅼ궗646312,127.100709,37.37965638,,,,,,,,,,,,,,0,0
ㅼ궗675324,127.1334122,37.39057883,,,,,,,,,,3,,,2003.33,0,1
ㅼ궗602361,127.0507471,37.42364449,,,,,,,,,,,,,,0,0
ㅼ궗620291,127.0714494,37.360625,,,,,,,,,,,,,,0,0
ㅼ궗638309,127.0916875,37.37692144,,,,,,,,,,,,,,0,0
ㅼ궗715408,127.1782757,37.4664248,,,,,,,,,,,,,,0,0
ㅼ궗648281,127.1031152,37.35172166,,,,,,,,,,1,,,2020,0,0
ㅼ궗642385,127.0958375,37.44544015,,,,,,,,,,,,,,0,0
ㅼ궗688338,127.148039,37.40324256,,,,,,,,,,,,,,0,0
ㅼ궗604302,127.0533231,37.37047312,,,,,,,,,,,,,,0,0
ㅼ궗592324,127.0396496,37.39025098,,,,,,,,,,,,,,0,0
ㅼ궗604357,127.0530289,37.42004765,,,,,,,,,,,,,,0,0
ㅼ궗647318,127.1018099,37.38506837,,,,,,,,,,,,,,0,0
ㅼ궗690398,127.1500471,37.45733089,,,,,,,,,,,,,,0,0
ㅼ궗625281,127.0771461,37.35163168,,,,,,,,,,,,,,0,0
ㅼ궗663401,127.119505,37.45994061,,,,,,,,,,,,,,0,0
ㅼ궗668341,127.1254282,37.40587722,,,,,,,,,,1,,,2001,0,0
ㅼ궗692300,127.1527165,37.36900396,,,,,,,,,,,,,,0,0
ㅼ궗673323,127.1311573,37.38967044,,,,,,,,,,,,,,0,0
ㅼ궗683400,127.1421237,37.4591099,,,,,,,,,,5,,3,1998.2,0,2
ㅼ궗700351,127.1615448,37.41499988,,,,,,,,,,,,,,0,0
ㅼ궗694353,127.1547562,37.416783,,,,,,,,,,4,,,2008,0,0
ㅼ궗619337,127.0700836,37.40208343,,,,,,,,,,,,,,0,0
ㅼ궗616311,127.0668289,37.37863576,,,,,,,,,,,,,,0,0
ㅼ궗725388,127.1896584,37.44842785,,,,,,,,,,,,,,0,0
ㅼ궗674301,127.1323837,37.36984389,,,,,,,,,,,,,,0,0
ㅼ궗692403,127.1522876,37.46184435,,,,,,,,,,,,,,0,0
ㅼ궗630294,127.0827267,37.36336946,,,,,,,,,,,,,,0,0
ㅼ궗695406,127.1556675,37.46455835,,,,,,,,,,,,,,0,0
ㅼ궗624308,127.0758801,37.37596443,,,,,,,,,,1,,1,2013,0,0
ㅼ궗721391,127.1851249,37.45111997,,,,,,,,,,,,,,0,0
ㅼ궗654351,127.1095627,37.41483964,,,,,,,,,,2,,,2005,0,0
ㅼ궗729367,127.1942577,37.42951101,,,,,,,,,,,,,,0,0
ㅼ궗659355,127.1151945,37.4184636,,,,,,,,,,1,,,1983,0,0
ㅼ궗688316,127.1481318,37.38341251,,,,,,,,,,,,,,0,0
ㅼ궗593314,127.0408342,37.38124183,,,,,,,,,,,,,,0,0
ㅼ궗691377,127.1512657,37.43840572,,,,,,,,,,,,,,1,7
ㅼ궗609361,127.0586582,37.42367429,,,,,,,,,,,,,,0,0
ㅼ궗637370,127.0902588,37.43190039,,,,,,,,,,,,,,0,0
ㅼ궗693295,127.1538666,37.36450042,,,,,,,,,,,,,,0,0
ㅼ궗716417,127.1793718,37.47454009,,,,,,,,,,,,,,0,0
ㅼ궗632285,127.0850299,37.35526513,,,,,,,,,,,,,,0,0
ㅼ궗704360,127.166029,37.42312501,,,,,,,,,,,,,,0,0
ㅼ궗726376,127.1908335,37.43761447,,,,,,,,,,,,,,0,0
ㅼ궗654313,127.1097404,37.38058791,,,,,,,,,,,,,,0,0
ㅼ궗668375,127.1252755,37.43652344,,,,,,,,,,,,,,0,0
ㅼ궗688396,127.1477942,37.45552146,,,,,,,,,,,,,,0,0
ㅼ궗635372,127.0879883,37.43369524,,,,,,,,,,,,,,0,0
ㅼ궗662381,127.1184659,37.44190988,,,,,,,,,,,,,,0,0
ㅼ궗619368,127.0699238,37.43002541,,,,,,,,,,,,,,0,0
ㅼ궗620358,127.0711055,37.42101599,,,,,,,,,,,,,,0,0
ㅼ궗649357,127.1038841,37.42022899,,,,,,,,,,3,,,2014.33,1,0
ㅼ궗623316,127.0747099,37.38317126,,,,,,,,,,,,,,0,0
ㅼ궗603357,127.0518987,37.42004337,,,,,,,,,,,,,,0,0
ㅼ궗649360,127.1038698,37.42293306,,,,,,,,,,,,,,0,0
ㅼ궗718359,127.1818552,37.42226729,,,,,,,,,,,,,,0,0
ㅼ궗619361,127.0699599,37.42371594,,,,,,,,,,,,,,0,0
ㅼ궗617320,127.0679119,37.38675212,,,,,,,,,,,,,,0,0
ㅼ궗637285,127.0906756,37.3552848,,,,,,,,,,,,,,0,0
ㅼ궗701408,127.1624441,37.46638064,,,,,,,,,,,,,,0,0
ㅼ궗695335,127.1559605,37.40056174,,,,,,,,,,,,,,0,0
ㅼ궗598365,127.0462047,37.42723262,,,,,,,,,,,,,,0,0
ㅼ궗582305,127.0284602,37.37308074,,,,,,,,,,,,,,0,0
ㅼ궗609322,127.0588644,37.38852147,,,,,,,,,,,,,,0,0
ㅼ궗708333,127.1706562,37.39880083,,,,,,,,,,,,,,0,0
ㅼ궗614339,127.0644239,37.40386547,,,,,,,,,,,,,,0,0
ㅼ궗681291,127.1403323,37.36085451,,,,,,,,,,,,,,0,0
ㅼ궗601322,127.0498273,37.38848742,,,,,,,,,,,,,,0,0
ㅼ궗666375,127.1230148,37.43651625,,,,,,,,,,,,,,0,0
ㅼ궗653270,127.1088121,37.3418254,,,,,,,,,,1,,,2004,0,0
ㅼ궗667356,127.1242308,37.41939404,,,,,,,,,,,,,,1,0
ㅼ궗619329,127.0701248,37.39487258,,,,,,,,,,,,,,0,0
ㅼ궗615314,127.0656838,37.3813357,,,,,,,,,,,,,,0,0
ㅼ궗652263,127.107716,37.33551207,,,,,,,,,,,,,,0,0
ㅼ궗605302,127.0544525,37.37047738,,,,,,,,,,,,,,0,0
ㅼ궗614323,127.0645074,37.38944377,,,,,,,,,,,,,,0,0
ㅼ궗630318,127.0826068,37.38500215,,,,,,,,,,,,,,0,0
ㅼ궗681365,127.1400135,37.42755552,,,,,,,,,,,,,,0,0
ㅼ궗604340,127.0531199,37.40472466,,,,,,,,,,,,,,0,0
ㅼ궗676290,127.1346905,37.35993583,,,,,,,,,,,,,,0,0
ㅼ궗635332,127.0881858,37.39764099,,,,,,,,,,,,,,0,0
ㅼ궗694405,127.1545408,37.46365369,,,,,,,,,,,,,,0,0
ㅼ궗675337,127.1333551,37.40229656,,,,,,,,,,,,,,0,0
ㅼ궗699342,127.1604514,37.40688436,,,,,,,,,,,,,,0,0
ㅼ궗673271,127.1313866,37.34279928,,,,,,,,,,,,,,0,0
ㅼ궗616355,127.0666006,37.41829544,,,,,,,,,,,,,,0,0
ㅼ궗628340,127.0802371,37.40482404,,,,,,,,,,,,,,0,0
ㅼ궗668306,127.1255851,37.37432947,,,,,,,,,,,,,,0,0
ㅼ궗727385,127.1919306,37.44572968,,,,,,,,,,,,,,0,0
ㅼ궗652392,127.1071095,37.45178774,,,,,,,,,,,,,,0,0
ㅼ궗699315,127.1605611,37.38254746,,,,,,,,,,,,,,0,0
ㅼ궗649350,127.1039173,37.41391949,,,,,,,,,,,,,,0,0
ㅼ궗656388,127.1116506,37.44819727,,,,,,,,,,,,,,0,0
ㅼ궗679399,127.1376053,37.45819476,,,,,,,,,,,,,,0,0
ㅼ궗638355,127.0914625,37.41838397,,,,,,,,,,,,,,0,0
ㅼ궗726379,127.1908224,37.44031855,,,,,,,,,,,,,,0,0
ㅼ궗607329,127.056568,37.39482252,,,,,,,,,,,,,,0,0
ㅼ궗661354,127.1174593,37.41756958,,,,,,,,,,,,,,0,0
ㅼ궗661376,127.1173584,37.43739945,,,,,,,,,,,,,,0,0
ㅼ궗645358,127.0993588,37.42111512,,,,,,,,,,,,,,0,0
ㅼ궗611363,127.0609081,37.42548541,,,,,,,,,,,,,,0,0
ㅼ궗666331,127.1232135,37.39685642,,,,,,,,,,1,,,1994,0,0
ㅼ궗674339,127.1322165,37.40409578,,,,,,,,,,,,,,0,0
ㅼ궗615295,127.0657826,37.36420985,,,,,,,,,,,,,,0,0
ㅼ궗670305,127.1278485,37.37343524,,,,,,,,,,,,,,0,0
ㅼ궗681336,127.1401386,37.40141602,,,,,,,,,,,,,,0,0
ㅼ궗679332,127.1378962,37.39780367,,,,,,,,,,,,,,0,0
ㅼ궗633298,127.0860947,37.36698682,,,,,,,,,,,,,,0,0
ㅼ궗654396,127.109352,37.45540064,,,,,,,,,,,,,,0,0
ㅼ궗680355,127.1389265,37.41853847,,,,,,,,,,,,,,0,0
ㅼ궗688399,127.1477815,37.45822553,,,,,,,,,,,,,,0,0
ㅼ궗656314,127.1119948,37.38149671,,,,,,,,,,1,,,2000,0,0
ㅼ궗682361,127.1411609,37.42395351,,,,,,,,,,,,,,0,0
ㅼ궗636297,127.0894875,37.36609726,,,,,,,,,,,,,,0,0
ㅼ궗603317,127.0521134,37.38398921,,,,,,,,,,,,,,0,0
ㅼ궗644349,127.098272,37.41299907,,,,,,,,,,,,,,0,0
ㅼ궗687370,127.1467737,37.43208278,,,,,,,,,,,,,,0,0
ㅼ궗603367,127.051845,37.42905688,,,,,,,,,,,,,,0,0
ㅼ궗611351,127.0609712,37.41466918,,,,,,,,,,,,,,0,0
ㅼ궗660340,127.1163935,37.40494688,,,,,,,,,,1,,,2009,2,0
ㅼ궗637296,127.0906217,37.36519981,,,,,,,,,,,,,,0,0
ㅼ궗660392,127.1161543,37.45181746,,,,,,,,,,,,,,0,0
ㅼ궗721367,127.1852155,37.42948728,,,,,,,,,,,,,,0,0
ㅼ궗662265,127.1189954,37.33735171,,,,,,,,,,,,,,0,0
ㅼ궗717358,127.1807289,37.42136288,,,,,,,,,,,,,,0,0
ㅼ궗610314,127.0600362,37.38131482,,,,,,,,,,,,,,0,0
ㅼ궗700413,127.161293,37.47088418,,,,,,,,,,,,,,0,0
ㅼ궗728361,127.1931495,37.42409989,,,,,,,,,,,,,,0,0
ㅼ궗673398,127.1308255,37.45727241,,,,,,,,,,,,,,0,0
ㅼ궗665382,127.1218527,37.44282213,,,,,,,,,,,,,,0,0
ㅼ궗648335,127.1028586,37.40039531,,,,,,,,,,3,,,2011,0,0
ㅼ궗701412,127.1624279,37.46998606,,,,,,,,,,,,,,0,0
ㅼ궗706327,127.1684204,37.39338631,,,,,,,,,,,,,,0,0
ㅼ궗663377,127.1196146,37.4383081,,,,,,,,,,,,,,0,0
ㅼ궗636370,127.0891285,37.43189646,,,,,,,,,,1,,,1997,0,0
ㅼ궗669359,127.1264776,37.42210528,,,,,,,,,,,,,,0,0
ㅼ궗727383,127.191938,37.44392696,,,,,,,,,,,,,,0,0
ㅼ궗671279,127.1290932,37.35000319,,,,,,,,,,,,,,0,0
ㅼ궗602310,127.0510214,37.37767543,,,,,,,,,,,,,,0,0
ㅼ궗707364,127.1694036,37.42673999,,,,,,,,,,,,,,0,0
ㅼ궗609364,127.0586424,37.42637834,,,,,,,,,,,,,,0,0
ㅼ궗708351,127.1705852,37.41502542,,,,,,,,,,,,,,0,0
ㅼ궗711398,127.1737915,37.45739882,,,,,,,,,,,,,,0,1
ㅼ궗630281,127.0827915,37.35165172,,,,,,,,,,,,,,0,0
ㅼ궗681395,127.1398839,37.45459625,,,,,,,,,,,,,,0,0
ㅼ궗633280,127.0861838,37.35076226,,,,,,,,,,,,,,0,0
ㅼ궗647347,127.1016716,37.41120782,,,,,,,,,,,,,,0,0
ㅼ궗604364,127.0529913,37.42635711,,,,,,,,,,,,,,0,0
ㅼ궗661269,127.1178482,37.34095355,,,,,,,,,,,,,,0,0
ㅼ궗671322,127.1289024,37.388762,,,,,,,,,,,,,,0,0
ㅼ궗649299,127.1041591,37.36795004,,,,,,,,,,,,,,0,0
ㅼ궗692332,127.1525835,37.39784773,,,,,,,,,,,,,,0,0
ㅼ궗713398,127.1760529,37.45740504,,,,,,,,,,,,,,0,0
ㅼ궗623355,127.0745112,37.41832418,,,,,,,,,,,,,,0,0
ㅼ궗654345,127.1095908,37.40943149,,,,,,,,,,,,,,0,0
ㅼ궗648316,127.102949,37.38326944,,,,,,,,,,,,,,0,0
ㅼ궗667397,127.1240459,37.45634967,,,,,,,,,,,,,,0,0
ㅼ궗595314,127.0430932,37.38125058,,,,,,,,,,,,,,0,0
ㅼ궗653369,127.1083482,37.43106034,,,,,,,,,,,,,,0,0
ㅼ궗671363,127.1287201,37.42571784,,,,,,,,,,,,,,0,0
ㅼ궗677362,127.1355057,37.42483759,,,,,,,,,,,,,,0,1
ㅼ궗647360,127.1016095,37.42292547,,,,,,,,,,,,,,0,0
ㅼ궗600342,127.0485896,37.4065102,,,,,,,,,,,,,,0,0
ㅼ궗697314,127.1583061,37.38163958,,,,,,,,,,,,,,0,0
ㅼ궗699357,127.1603903,37.42040482,,,,,,,,,,,,,,0,0
ㅼ궗709345,127.1717389,37.40962037,,,,,,,,,,,,,,0,0
ㅼ궗654389,127.1093848,37.44909117,,,,,,,,,,,,,,0,0
ㅼ궗724375,127.1885764,37.43670717,,,,,,,,,,,,,,0,0
ㅼ궗645335,127.0994692,37.40038388,,,,,,,,,,,,,,0,0
ㅼ궗656372,127.1117251,37.43377559,,,,,,,,,,,,,,0,0
ㅼ궗656389,127.1116459,37.44909862,,,,,,,,,,,,,,0,0
ㅼ궗616317,127.0667978,37.38404392,,,,,,,,,,,,,,0,0
ㅼ궗596311,127.0442391,37.37855086,,,,,,,,,,,,,,0,0
ㅼ궗682320,127.1413371,37.38699761,,,,,,,,,,,,,,0,0
ㅼ궗608348,127.057597,37.41195248,,,,,,,,,,,,,,0,0
ㅼ궗697397,127.157966,37.45645271,,,,,,,,,,,,,,0,0
ㅼ궗686318,127.1458641,37.3852085,,,,,,,,,,,,,,0,0
ㅼ궗623368,127.0744449,37.43004177,,,,,,,,,,,,,,0,0
ㅼ궗637363,127.0902932,37.42559091,,,,,,,,,,,,,,0,0
ㅼ궗659362,127.1151622,37.42477311,,,,,,,,,,,,,,0,0
ㅼ궗594335,127.0418485,37.40017465,,,,,,,,,,,,,,0,0
ㅼ궗646393,127.1003212,37.45266634,,,,,,,,,,,,,,0,0
ㅼ궗709339,127.1717624,37.40421217,,,,,,,,,,,,,,0,0
ㅼ궗614302,127.0646168,37.37051523,,,,,,,,,,,,,,0,0
ㅼ궗691319,127.151508,37.38612665,,,,,,,,,,,,,,0,0
ㅼ궗618366,127.0688039,37.42821859,,,,,,,,,,,,,,0,0
ㅼ궗655383,127.1105434,37.44368678,,,,,,,,,,,,,,0,0
ㅼ궗687369,127.146778,37.43118142,,,,,,,,,,,,,,0,0
ㅼ궗719380,127.1829055,37.44119895,,,,,,,,,,,,,,0,0
ㅼ궗609359,127.0586688,37.42187159,,,,,,,,,,,,,,0,0
ㅼ궗651344,127.1062056,37.40851888,,,,,,,,,,,,,,0,0
ㅼ궗657266,127.1133464,37.33823477,,,,,,,,,,,,,,0,0
ㅼ궗671282,127.1290799,37.35270731,,,,,,,,,,,,,,0,0
ㅼ궗674292,127.1324233,37.36173158,,,,,,,,,,,,,,0,0
ㅼ궗702350,127.1638089,37.41410497,,,,,,,,,,,,,,0,0
ㅼ궗603362,127.0518719,37.42455013,,,,,,,,,,,,,,0,0
ㅼ궗625353,127.0767815,37.41652958,,,,,,,,,,,,,,0,0
ㅼ궗611338,127.0610396,37.40295158,,,,,,,,,,,,,,0,0
ㅼ궗613364,127.0631632,37.42639514,,,,,,,,,,,,,,0,0
ㅼ궗710394,127.1726766,37.45379026,,,,,,,,,,,,,,0,0
ㅼ궗673320,127.1311705,37.38696634,,,,,,,,,,,,,,0,0
ㅼ궗608341,127.0576341,37.40564301,,,,,,,,,,,,,,0,0
ㅼ궗684362,127.143417,37.42486172,,,,,,,,,,,,,,0,0
ㅼ궗630352,127.0824368,37.41564832,,,,,,,,,,,,,,0,0
ㅼ궗630293,127.0827317,37.3624681,,,,,,,,,,,,,,0,0
ㅼ궗609308,127.0589383,37.37590246,,,,,,,,,,1,,1,1945,0,0
ㅼ궗694324,127.1548761,37.39064342,,,,,,,,,,,,,,0,0
ㅼ궗651297,127.1064272,37.36615484,,,,,,,,,,1,,,2005,0,0
ㅼ궗652383,127.107152,37.44367556,,,,,,,,,,,,,,0,0
ㅼ궗712389,127.1749573,37.4492897,,,,,,,,,,,,,,0,0
ㅼ궗695315,127.1560429,37.3825344,,,,,,,,,,,,,,0,0
ㅼ궗619301,127.0702688,37.36963452,,,,,,,,,,,,,,0,0
ㅼ궗598362,127.046221,37.42452857,,,,,,,,,,,,,,0,0
ㅼ궗624292,127.0759612,37.36154264,,,,,,,,,,,,,,0,0
ㅼ궗614341,127.0644135,37.40566818,,,,,,,,,,,,,,0,0
ㅼ궗703357,127.1649109,37.42041772,,,,,,,,,,,,,,0,0
ㅼ궗687338,127.1469092,37.40323919,,,,,,,,,,,,,,0,0
ㅼ궗607323,127.0565998,37.38941438,,,,,,,,,,,,,,0,0
ㅼ궗607307,127.0566847,37.37499266,,,,,,,,,,,,,,0,0
ㅼ궗649335,127.1039885,37.4003991,,,,,,,,,,1,,,2013,0,0
ㅼ궗695317,127.1560347,37.38433714,,,,,,,,,,,,,,0,0
ㅼ궗657396,127.1127439,37.45541181,,,,,,,,,,,,,,0,0
ㅼ궗709349,127.1717231,37.41322583,,,,,,,,,,,,,,0,0
ㅼ궗629289,127.0816224,37.35885865,,,,,,,,,,,,,,0,0
ㅼ궗661404,127.1172298,37.46263736,,,,,,,,,,,,,,0,0
ㅼ궗645285,127.0997088,37.35531571,,,,,,,,,,,,,,0,0
ㅼ궗674297,127.1324013,37.36623842,,,,,,,,,,,,,,0,0
ㅼ궗682323,127.1413243,37.38970171,,,,,,,,,,,,,,0,0
ㅼ궗605309,127.0544152,37.37678689,,,,,,,,,,,,,,0,0
ㅼ궗605293,127.0545005,37.36236514,,,,,,,,,,,,,,0,0
ㅼ궗666307,127.1233218,37.37522367,,,,,,,,,,,,,,0,0
ㅼ궗683415,127.1420593,37.47263022,,,,,,,,,,1,,,2016,0,0
ㅼ궗642361,127.0959538,37.42380765,,,,,,,,,,,,,,0,0
ㅼ궗624335,127.075743,37.40030113,,,,,,,,,,,,,,0,0
ㅼ궗605304,127.0544418,37.37228009,,,,,,,,,,,,,,0,0
ㅼ궗706343,127.1683569,37.40780818,,,,,,,,,,,,,,0,0
ㅼ궗663352,127.1197285,37.41577415,,,,,,,,,,,,,,0,0
ㅼ궗701343,127.1627072,37.4077922,,,,,,,,,,,,,,0,0
ㅼ궗668408,127.1251271,37.46626815,,,,,,,,,,,,,,0,0
ㅼ궗609347,127.0587323,37.41105535,,,,,,,,,,,,,,0,0
ㅼ궗671358,127.1287423,37.42121105,,,,,,,,,,,,,,0,0
ㅼ궗607306,127.05669,37.3740913,,,,,,,,,,,,,,0,0
ㅼ궗663288,127.1200198,37.35808685,,,,,,,,,,,,,,0,0
ㅼ궗674269,127.1325244,37.34100005,,,,,,,,,,,,,,0,0
ㅼ궗690320,127.1503742,37.38702468,,,,,,,,,,,,,,0,0
ㅼ궗703355,127.1649189,37.418615,,,,,,,,,,,,,,0,0
ㅼ궗711388,127.1738307,37.44838523,,,,,,,,,,,,,,0,0
ㅼ궗648290,127.1030725,37.35983396,,,,,,,,,,,,,,0,0
ㅼ궗655288,127.1109863,37.35805749,,,,,,,,,,,,,,0,0
ㅼ궗696313,127.1571807,37.38073495,,,,,,,,,,,,,,0,0
ㅼ궗724386,127.1885353,37.44662215,,,,,,,,,,,,,,0,0
ㅼ궗608347,127.0576023,37.41105113,,,,,,,,,,,,,,0,0
ㅼ궗676320,127.1345594,37.38697686,,,,,,,,,,,,,,0,0
ㅼ궗645339,127.09945,37.40398931,,,,,,,,,,,,,,0,0
ㅼ궗721380,127.1851664,37.441205,,,,,,,,,,,,,,0,0
ㅼ궗601336,127.0497518,37.40110638,,,,,,,,,,,,,,0,0
ㅼ궗706384,127.1681938,37.44476405,,,,,,,,,,1,,,1993,0,8
ㅼ궗601344,127.0497087,37.40831721,,,,,,,,,,,,,,0,0
ㅼ궗608306,127.0578194,37.37409553,,,,,,,,,,,,,,0,0
ㅼ궗667363,127.1241992,37.42570356,,,,,,,,,,,,,,0,0
ㅼ궗635388,127.0879092,37.44811687,,,,,,,,,,,,,,0,0
ㅼ궗641276,127.0952357,37.34718804,,,,,,,,,,,,,,0,0
ㅼ궗631333,127.0836617,37.39852652,,,,,,,,,,,,,,0,0
ㅼ궗610328,127.0599624,37.39393382,,,,,,,,,,,,,,0,0
ㅼ궗652342,127.107345,37.40671992,,,,,,,,,,,,,,0,0
ㅼ궗635361,127.0880426,37.42378034,,,,,,,,,,,,,,0,0
ㅼ궗657375,127.1128415,37.43648337,,,,,,,,,,,,,,0,0
ㅼ궗686353,127.1457156,37.41675626,,,,,,,,,,,,,,0,0
ㅼ궗659367,127.1151391,37.4292799,,,,,,,,,,,,,,0,0
ㅼ궗684301,127.1436774,37.36987846,,,,,,,,,,2,,,2000.5,1,0
ㅼ궗688363,127.1479336,37.42577663,,,,,,,,,,,,,,0,0
ㅼ궗693308,127.1538128,37.37621823,,,,,,,,,,,,,,0,0
ㅼ궗646389,127.1003404,37.44906093,,,,,,,,,,,,,,0,0
ㅼ궗649276,127.1042679,37.3472186,,,,,,,,,,,,,,0,0
ㅼ궗667279,127.124577,37.34998895,,,,,,,,,,,,,,0,0
ㅼ궗644377,127.0981371,37.43823703,,,,,,,,,,,,,,0,0
ㅼ궗612325,127.0622376,37.39123814,,,,,,,,,,,,,,0,0
ㅼ궗608296,127.0578723,37.36508193,,,,,,,,,,,,,,0,0
ㅼ궗633345,127.0858617,37.40935075,,,,,,,,,,,,,,0,0
ㅼ궗612336,127.0621799,37.40115306,,,,,,,,,,,,,,0,0
ㅼ궗669315,127.1266744,37.38244534,,,,,,,,,,3,,,1996.67,1,0
ㅼ궗712406,127.174891,37.4646128,,,,,,,,,,,,,,0,0
ㅼ궗603305,127.0521777,37.37317292,,,,,,,,,,,,,,0,0
ㅼ궗658360,127.1140413,37.42296671,,,,,,,,,,,,,,0,0
ㅼ궗691296,127.1516039,37.36539516,,,,,,,,,,,,,,0,0
ㅼ궗607335,127.0565361,37.40023065,,,,,,,,,,,,,,0,0
ㅼ궗706373,127.1682376,37.43484909,,,,,,,,,,,,,,0,0
ㅼ궗613350,127.0632365,37.4137762,,,,,,,,,,,,,,0,0
ㅼ궗639275,127.0929826,37.34627893,,,,,,,,,,,,,,0,0
ㅼ궗712366,127.175047,37.42855839,,,,,,,,,,,,,,0,0
ㅼ궗721361,127.1852381,37.42407909,,,,,,,,,,,,,,0,0
ㅼ궗640355,127.0937227,37.41839176,,,,,,,,,,,,,,0,0
ㅼ궗643338,127.097195,37.40308028,,,,,,,,,,,,,,0,0
ㅼ궗674361,127.1321195,37.42392572,,,,,,,,,,,,,,0,0
ㅼ궗694336,127.1548265,37.40145981,,,,,,,,,,,,,,0,0
ㅼ궗717400,127.180568,37.45922007,,,,,,,,,,,,,,0,0
ㅼ궗722374,127.1863194,37.43579983,,,,,,,,,,,,,,0,0
ㅼ궗600323,127.0486923,37.38938447,,,,,,,,,,,,,,0,0
ㅼ궗676321,127.134555,37.38787823,,,,,,,,,,,,,,0,0
ㅼ궗627378,127.0789154,37.43907148,,,,,,,,,,,,,,0,0
ㅼ궗684318,127.1436049,37.38520171,,,,,,,,,,,,,,0,0
ㅼ궗693356,127.1536137,37.41948379,,,,,,,,,,,,,,0,0
ㅼ궗685338,127.1446494,37.40323242,,,,,,,,,,,,,,0,0
ㅼ궗729391,127.1941696,37.45114372,,,,,,,,,,,,,,0,0
ㅼ궗661321,127.1176105,37.38782465,,,,,,,,,,,,,,0,0
ㅼ궗668285,127.1256792,37.35540074,,,,,,,,,,,,,,0,0
ㅼ궗719352,127.183012,37.41596077,,,,,,,,,,,,,,0,0
ㅼ궗662287,127.1188952,37.35718185,,,,,,,,,,,,,,0,0
ㅼ궗649314,127.104088,37.3814705,,,,,,,,,,,,,,0,0
ㅼ궗709369,127.1716444,37.43125311,,,,,,,,,,2,,,,0,0
ㅼ궗645318,127.0995507,37.38506074,,,,,,,,,,,,,,0,0
ㅼ궗678320,127.1368186,37.38698382,,,,,,,,,,2,,1,2005,0,1
ㅼ궗672397,127.1296993,37.45636752,,,,,,,,,,,,,,0,0
ㅼ궗688292,127.1482328,37.36177965,,,,,,,,,,,,,,0,0
ㅼ궗692361,127.1524628,37.42398728,,,,,,,,,,,,,,0,0
ㅼ궗712402,127.1749066,37.46100737,,,,,,,,,,,,,,0,0
ㅼ궗624353,127.0756515,37.41652553,,,,,,,,,,,,,,0,0
ㅼ궗641292,127.0951583,37.3616099,,,,,,,,,,,,,,0,0
ㅼ궗618321,127.0690363,37.3876576,,,,,,,,,,,,,,0,0
ㅼ궗601356,127.0496439,37.41913343,,,,,,,,,,,,,,0,0
ㅼ궗726368,127.1908632,37.43040356,,,,,,,,,,,,,,0,0
ㅼ궗611344,127.061008,37.40835971,,,,,,,,,,,,,,0,0
ㅼ궗645337,127.0994596,37.4021866,,,,,,,,,,,,,,0,0
ㅼ궗698410,127.1590435,37.46817361,,,,,,,,,,,,,,0,0
ㅼ궗596330,127.0441355,37.39567662,,,,,,,,,,,,,,0,0
ㅼ궗678410,127.1364265,37.46810619,,,,,,,,,,,,,,0,1
ㅼ궗602329,127.0509193,37.3948012,,,,,,,,,,,,,,0,0
ㅼ궗686320,127.1458556,37.38701123,,,,,,,,,,,,,,0,0
ㅼ궗697318,127.1582897,37.38524506,,,,,,,,,,,,,,0,0
ㅼ궗608305,127.0578247,37.37319417,,,,,,,,,,,,,,0,0
ㅼ궗664273,127.1212169,37.34456993,,,,,,,,,,,,,,0,0
ㅼ궗614297,127.0646429,37.36600843,,,,,,,,,,,,,,0,0
ㅼ궗698320,127.1594112,37.38705105,,,,,,,,,,,,,,0,0
ㅼ궗636314,127.089404,37.38142043,,,,,,,,,,,,,,0,0
