gid,year,cctv,light,log_pa,ep,fp,yp,log_nb
木夭丑友什70aa37bb,0.733333333,2.5,2.5,-0.94160854,2.040632054,1.501754386,1.115384615,5.749392986
木夭丑友什70aa38aa,0.6,3.5,3.5,-0.94160854,0.817155756,0.576842105,0.6,4.828313737
木夭丑友什70aa38ab,0.4,1,1,-0.94160854,-0.139954853,-0.241403509,-0.323076923,2.708050201
木夭丑友什70aa38ba,0.6,1.5,1.5,-0.850971266,2.275395034,1.487719298,0.915384615,5.463831805
木夭丑友什70aa38bb,0.666666667,2.5,2.5,-0.397496938,1.408577878,1.011929825,0.576923077,5.036952602
木夭丑友什70aa39aa,0.733333333,0.5,0.5,-0.713349888,2.261851016,1.699649123,1.369230769,4.882801923
木夭丑友什70aa39ab,0.6,1,1,-0.713349888,1.566591422,1.082105263,0.946153846,4.912654886
木夭丑友什70aa39ba,0.533333333,2,2,-0.713349888,1.869074492,1.136842105,0.507692308,5.147494477
木夭丑友什70aa39bb,0.466666667,2,2,-0.673344553,2.758465011,1.841403509,1.492307692,5.488937726
木夭丑友什70aa40aa,0.6,1.5,1.5,-0.659712404,0.934537246,0.631578947,0.546153846,4.624972813
木夭丑友什70aa40ab,0.066666667,-0.5,-0.5,0.608133806,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什70ab33ab,-1.266666667,-0.5,-0.5,1.671849173,-0.343115124,-0.341052632,-0.323076923,1.098612289
木夭丑友什70ab34ba,-0.533333333,-0.5,-0.5,0.299363577,0.704288939,0.496842105,0.530769231,1.791759469
木夭丑友什70ab34bb,-0.533333333,-0.5,-0.5,1.242712633,0.176072235,-0.005614035,-0.130769231,0.693147181
木夭丑友什70ab35bb,-0.333333333,-0.5,-0.5,0.246860078,-0.343115124,-0.341052632,-0.323076923,1.609437912
木夭丑友什70ab37aa,0.6,0.5,0.5,-0.665532014,0.311512415,0.197894737,0.146153846,4.521788577
木夭丑友什70ab37ab,0.533333333,1,1,-0.450985623,1.32731377,1.121403509,1.246153846,5.220355825
木夭丑友什70ab37ba,0.8,0.5,0.5,-0.450985623,1.810383747,1.421754386,1.330769231,5.996452089
木夭丑友什70ab37bb,0.866666667,2.5,2.5,-1.064210862,2.072234763,1.197192982,0.830769231,5.942799375
木夭丑友什70ab38aa,0.6,2.5,2.5,-1.064210862,1.607223476,0.97122807,0.569230769,5.365976015
木夭丑友什70ab38ba,0.4,4,4,-0.850971266,1.155756208,0.972631579,0.715384615,5.056245805
木夭丑友什70ab38bb,0.6,1,1,-0.397496938,1.810383747,1.37122807,1.030769231,5.257495372
木夭丑友什70ab39aa,0.6,2.5,2.5,-0.713349888,1.449209932,1.065263158,0.892307692,5.129898715
木夭丑友什70ab39ab,0.4,0.5,0.5,-0.713349888,1.146726862,0.929122807,0.784615385,4.094344562
木夭丑友什70ab39ba,0.466666667,2,2,-0.713349888,3.110609481,2.213333333,1.607692308,5.099866428
木夭丑友什70ab39bb,0.466666667,0.5,0.5,-0.689155159,1.88261851,1.069473684,0.769230769,5.231108617
木夭丑友什70ab40aa,0.266666667,0.5,0.5,-0.659712404,0.48758465,0.287719298,0.246153846,4.204692619
木夭丑友什70ab40ab,0.533333333,0.5,0.5,-0.071496002,0.018058691,-0.084210526,-0.207692308,3.737669618
木夭丑友什70ba34ba,0.533333333,0,0,2.307672132,0.25282167,-0.089824561,-0.246153846,1.791759469
木夭丑友什70ba34bb,0.6,0,0,1.242712633,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什70ba35ab,0.133333333,-0.5,-0.5,0.444685821,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什70ba35bb,-1.533333333,-0.5,-0.5,1.10393145,-0.343115124,-0.341052632,-0.323076923,2.63905733
木夭丑友什70ba36bb,0.466666667,0.5,0.5,-0.057629113,-0.343115124,-0.341052632,-0.323076923,2.302585093
木夭丑友什70ba37aa,0.333333333,-0.5,-0.5,-0.057629113,-0.343115124,-0.341052632,-0.323076923,2.079441542
木夭丑友什70ba37ba,0.866666667,1,1,-0.450985623,0.35214447,0.117894737,-0.038461538,4.343805422
木夭丑友什70ba37bb,0.733333333,1,1,-1.064210862,2.428893905,1.592982456,1.861538462,4.828313737
木夭丑友什70ba38aa,0.8,1,1,-1.064210862,2.546275395,1.323508772,1.192307692,5.247024072
木夭丑友什70ba38ab,0.466666667,1,1,-1.064210862,-0.036117381,-0.098245614,-0.107692308,1.098612289
木夭丑友什70ba38ba,0.533333333,1,1,-0.185125484,0.595936795,0.390175439,0.176923077,4.65396035
木夭丑友什70ba38bb,0.733333333,-0.5,-0.5,-0.397496938,-0.189616253,-0.207719298,-0.192307692,2.890371758
木夭丑友什70ba39aa,0.466666667,2,2,-0.713349888,2.094808126,1.504561404,1.038461538,5.620400866
木夭丑友什70ba39ab,0.4,3,3,-0.713349888,1.047404063,0.905263158,0.676923077,4.820281566
木夭丑友什70ba39ba,0.466666667,0,0,-0.713349888,1.661399549,1.258947368,0.746153846,5.036952602
木夭丑友什70ba39bb,0.533333333,1,1,-0.689155159,1.909706546,1.265964912,1.107692308,4.779123493
木夭丑友什70ba40aa,0.466666667,1.5,1.5,0.100749903,2.316027088,1.29122807,0.861538462,4.912654886
木夭丑友什70ba40ab,0.6,1,1,0.100749903,1.187358916,0.70877193,0.330769231,4.941642423
木夭丑友什70ba40ba,0.466666667,-0.5,-0.5,0.248421358,0.401805869,0.25122807,0.253846154,3.401197382
木夭丑友什70bb34ba,0.066666667,-0.5,-0.5,2.307672132,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什70bb36aa,-0.133333333,-0.5,-0.5,0.834212621,-0.261851016,-0.310175439,-0.323076923,1.386294361
木夭丑友什70bb37aa,1.2,0,0,-0.057629113,-0.343115124,-0.341052632,-0.323076923,2.890371758
木夭丑友什70bb37ab,-0.4,-0.5,-0.5,-0.057629113,-0.343115124,-0.341052632,-0.323076923,2.197224577
木夭丑友什70bb37ba,-0.666666667,-0.5,-0.5,-0.089924708,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什70bb37bb,-0.133333333,0,0,-1.064210862,1.507900677,0.965614035,0.953846154,2.197224577
木夭丑友什70bb38aa,0.266666667,0,0,-1.064210862,0.830699774,0.501052632,0.546153846,2.079441542
木夭丑友什70bb38ab,0.4,-0.5,-0.5,-1.064210862,1.237020316,0.913684211,1.023076923,2.302585093
木夭丑友什70bb38ba,0.133333333,0,0,-1.027222293,-0.207674944,-0.183859649,-0.146153846,2.197224577
木夭丑友什70bb38bb,0.133333333,0.5,0.5,0.456158222,0.158013544,0.50245614,0.146153846,2.708050201
木夭丑友什70bb39aa,0.4,0.5,0.5,-0.532730459,0.11738149,0.088421053,0.1,2.890371758
木夭丑友什70bb39ab,0.533333333,2,2,-0.689155159,1.273137698,1.070877193,0.953846154,5.117993812
木夭丑友什70bb39ba,0.4,0,0,-0.689155159,0.573363431,0.315789474,0.092307692,4.158883083
木夭丑友什70bb39bb,0.533333333,0.5,0.5,-0.689155159,1.638826185,1.385263158,0.976923077,4.394449155
木夭丑友什70bb40aa,0.8,0.5,0.5,0.305276381,1.155756208,1.100350877,1.146153846,2.48490665
木夭丑友什70bb40ab,0.4,0,0,0.305276381,1.851015801,1.149473684,0.884615385,4.941642423
木夭丑友什70bb40ba,0.333333333,-0.5,-0.5,0.305276381,-0.189616253,-0.261052632,-0.323076923,1.609437912
木夭丑友什71aa35bb,-0.066666667,-0.5,-0.5,1.447624616,-0.306997743,-0.314385965,-0.323076923,2.197224577
木夭丑友什71aa36aa,-0.2,0,0,1.387543581,-0.144469526,-0.197894737,-0.146153846,3.218875825
木夭丑友什71aa36bb,0,-0.5,-0.5,-0.057629113,-0.343115124,-0.341052632,-0.323076923,2.197224577
木夭丑友什71aa37aa,-0.133333333,-0.5,-0.5,-0.057629113,-0.316027088,-0.312982456,-0.323076923,2.995732274
木夭丑友什71aa37ab,0.666666667,-0.5,-0.5,-0.057629113,-0.343115124,-0.341052632,-0.323076923,1.609437912
木夭丑友什71aa37bb,-0.133333333,-0.5,-0.5,-0.006018072,-0.343115124,-0.305964912,-0.323076923,2.995732274
木夭丑友什71aa38aa,0.733333333,-0.5,-0.5,-0.006018072,-0.343115124,-0.325614035,-0.323076923,1.098612289
木夭丑友什71aa38bb,-0.4,0,0,0.173112618,0.248306998,0.25122807,0.423076923,0.693147181
木夭丑友什71aa39aa,-0.4,-0.5,-0.5,0.483043243,1.033860045,1.145263158,1.884615385,2.772588722
木夭丑友什71ab36aa,-0.666666667,0,0,1.387543581,-0.063205418,-0.188070175,-0.223076923,3.401197382
木夭丑友什71ab36bb,0.2,-0.5,-0.5,0.657520003,-0.343115124,-0.341052632,-0.323076923,2.397895273
木夭丑友什71ab37aa,1.333333333,-0.5,-0.5,0.083421608,-0.343115124,-0.341052632,-0.323076923,3.258096538
木夭丑友什71ab37ba,0.466666667,-0.5,-0.5,-0.006018072,-0.343115124,-0.341052632,-0.323076923,3.044522438
木夭丑友什71ab37bb,0.266666667,-0.5,-0.5,-0.006018072,-0.343115124,-0.341052632,-0.323076923,1.945910149
木夭丑友什71ab38aa,0.133333333,-0.5,-0.5,-0.006018072,-0.343115124,-0.341052632,-0.323076923,2.079441542
木夭丑友什71ab38ab,0.866666667,-0.5,-0.5,-1.027222293,-0.343115124,-0.341052632,-0.323076923,1.098612289
木夭丑友什71ab41aa,0.2,-0.5,-0.5,0.806922195,-0.343115124,-0.341052632,-0.323076923,0.693147181
木夭丑友什71ba36aa,-0.266666667,-0.5,-0.5,1.387543581,-0.288939052,-0.312982456,-0.323076923,2.63905733
木夭丑友什71ba36bb,0,-0.5,-0.5,0.657520003,-0.343115124,-0.341052632,-0.323076923,2.079441542
木夭丑友什71ba37aa,1.066666667,-0.5,-0.5,0.812706416,-0.343115124,-0.341052632,-0.323076923,2.708050201
木夭丑友什71ba37ab,0,1.5,1.5,-0.048140375,0.713318284,0.367719298,0.253846154,4.094344562
木夭丑友什71ba37ba,0.466666667,-0.5,-0.5,-0.006018072,-0.343115124,-0.341052632,-0.323076923,2.397895273
木夭丑友什71ba37bb,0.733333333,-0.5,-0.5,-0.006018072,0.55530474,0.522105263,0.246153846,3.091042453
木夭丑友什71ba38aa,0.266666667,-0.5,-0.5,-0.006018072,1.300225734,0.846315789,0.846153846,3.17805383
木夭丑友什71ba38ab,-0.2,0.5,0.5,0.511625304,-0.153498871,-0.196491228,-0.261538462,3.295836866
木夭丑友什71ba38ba,-0.066666667,-0.5,-0.5,0.327143141,-0.013544018,-0.134736842,-0.2,2.772588722
木夭丑友什71ba40bb,2.2,-0.5,-0.5,0.632335041,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什71bb37ab,0.066666667,-0.5,-0.5,0.672434139,0.018058691,-0.155789474,-0.238461538,3.044522438
木夭丑友什71bb37ba,-0.133333333,-0.5,-0.5,0.717839793,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什71bb38aa,-0.133333333,0.5,0.5,0.717839793,0.027088036,-0.018245614,0.092307692,1.386294361
木夭丑友什71bb38ab,0,-0.5,-0.5,0.511625304,-0.112866817,-0.210526316,-0.215384615,2.833213344
木夭丑友什71bb38ba,-0.133333333,1.5,1.5,0.360467742,-0.257336343,-0.270877193,-0.261538462,1.945910149
木夭丑友什72aa38ba,-0.533333333,-0.5,-0.5,0.360467742,-0.343115124,-0.341052632,-0.323076923,0.693147181
