소재지지번주소,위도,경도,설치개수,구,동,세부주소
경기도 성남시 중원구 은행동 2429,37.4513054,127.1673408,1,중원구,은행동,2429
경기도 성남시 중원구 은행동 2365,37.4516645,127.1682909,1,중원구,은행동,2365
경기도 성남시 중원구 은행동 423-23,37.453971,127.161707,1,중원구,은행동,423-23
경기도 성남시 중원구 은행동 423-3,37.4543584,127.1617304,1,중원구,은행동,423-3
경기도 성남시 중원구 상대원동 2303,37.4398862,127.1633496,1,중원구,상대원,동 2303
경기도 성남시 수정구 신흥동 5503번지 탑클래스,37.44329462,127.1411214,1,수정구,신흥동,5503번지 탑클래스
경기도 성남시 수정구 신흥동 5441번지,37.44250589,127.1392205,1,수정구,신흥동,5441번지
경기도 성남시 수정구 신흥동 5417번지,37.44286926,127.1408663,1,수정구,신흥동,5417번지
경기도 성남시 수정구 복정동 154-2번지,37.45913822,127.1377868,1,수정구,복정동,154-2번지
경기도 성남시 수정구 복정동 148번지,37.46091296,127.1365005,1,수정구,복정동,148번지
경기도 성남시 중원구 금광동 3869,37.4468007,127.1604826,1,중원구,금광동,3869
경기도 성남시 중원구 금광동 3886,37.4471068,127.1607093,1,중원구,금광동,3886
경기도 성남시 중원구 상대원동 656,37.4418549,127.1665969,1,중원구,상대원,동 656
경기도 성남시 중원구 금광동 3631,37.4467423,127.1637032,1,중원구,금광동,3631
경기도 성남시 중원구 금광동 4378,37.4457765,127.1582656,1,중원구,금광동,4378
경기도 성남시 중원구 금광동 4407,37.4462721,127.1582101,1,중원구,금광동,4407
경기도 성남시 중원구 금광동 612,37.4421122,127.1629814,2,중원구,금광동,612
경기도 성남시 중원구 금광동 1180,37.4444983,127.164094,1,중원구,금광동,1180
경기도 성남시 중원구 상대원동 1550-1,37.4353006,127.162933,1,중원구,상대원,동 1550-1
경기도 성남시 중원구 상대원동 1539-1,37.4357504,127.1634537,1,중원구,상대원,동 1539-1
경기도 성남시 중원구 상대원동 3393,37.4386633,127.1546237,1,중원구,상대원,동 3393
경기도 성남시 중원구 상대원동 3089,37.4396329,127.1573489,1,중원구,상대원,동 3089
경기도 성남시 중원구 상대원동 3102,37.439633,127.1572359,1,중원구,상대원,동 3102
경기도 성남시 중원구 상대원동 1222,37.4377744,127.1658422,1,중원구,상대원,동 1222
경기도 성남시 중원구 은행동 2276,37.4518548,127.1674889,1,중원구,은행동,2276
경기도 성남시 중원구 은행동 2286,37.4520263,127.1672632,1,중원구,은행동,2286
경기도 성남시 중원구 은행동 1932,37.4535764,127.1669841,1,중원구,은행동,1932
경기도 성남시 중원구 상대원동 1406,37.4345507,127.1644568,2,중원구,상대원,동 1406
경기도 성남시 수정구 태평동 4906번지,37.44812019,127.1331324,1,수정구,태평동,4906번지
경기도 성남시 수정구 태평동 4885번지,37.44754446,127.1332634,1,수정구,태평동,4885번지
경기도 성남시 수정구 태평동 4846번지,37.44729111,127.1331194,1,수정구,태평동,4846번지
경기도 성남시 수정구 태평동 4868번지,37.44819028,127.1328604,1,수정구,태평동,4868번지
경기도 성남시 수정구 태평동 4823번지,37.44807968,127.1325226,1,수정구,태평동,4823번지
경기도 성남시 수정구 태평동 4837번지,37.4477664,127.1328087,1,수정구,태평동,4837번지
경기도 성남시 수정구 태평동 5635번지,37.44434751,127.1298307,1,수정구,태평동,5635번지
경기도 성남시 수정구 신흥동 5656번지,37.44196348,127.1389781,1,수정구,신흥동,5656번지
경기도 성남시 수정구 복정동 143-1번지,37.46154398,127.1365384,1,수정구,복정동,143-1번지
경기도 성남시 수정구 복정동 184-1번지,37.46408767,127.1369049,1,수정구,복정동,184-1번지
경기도 성남시 수정구 복정동 195번지,37.46522253,127.134371,1,수정구,복정동,195번지
경기도 성남시 수정구 태평동 3946번지,37.4461814,127.1329287,1,수정구,태평동,3946번지
경기도 성남시 중원구 상대원동 1970,37.4341061,127.1601284,1,중원구,상대원,동 1970
경기도 성남시 중원구 상대원동 3466,37.438246,127.1568489,1,중원구,상대원,동 3466
경기도 성남시 중원구 상대원동 3483,37.4379129,127.1566222,1,중원구,상대원,동 3483
경기도 성남시 중원구 상대원동 3450,37.438417,127.1569848,1,중원구,상대원,동 3450
경기도 성남시 중원구 은행동 663-24,37.4604677,127.1679599,1,중원구,은행동,663-24
경기도 성남시 중원구 은행동 663-62,37.4609631,127.1680401,2,중원구,은행동,663-62
경기도 성남시 중원구 중동 3280,37.437329,127.1481013,1,중원구,중동 3,280
경기도 성남시 중원구 중동 3260,37.4375814,127.1480453,1,중원구,중동 3,260
경기도 성남시 중원구 중동 2843,37.4391099,127.150602,2,중원구,중동 2,843
경기도 성남시 중원구 금광동 1338,37.4443022,127.1625454,1,중원구,금광동,1338
경기도 성남시 수정구 태평동 7311번지,37.44676615,127.1402115,1,수정구,태평동,7311번지
경기도 성남시 수정구 태평동 7311-6번지,37.44620933,127.1404665,1,수정구,태평동,7311-6번지
경기도 성남시 수정구 태평동 3307-8번지 로얄빌라,37.44698594,127.1382199,1,수정구,태평동,3307-8번지 로얄빌라
경기도 성남시 수정구 태평동 3307-89번지,37.44659333,127.1375124,1,수정구,태평동,3307-89번지
경기도 성남시 수정구 상적동 4-2번지,37.43538455,127.0847799,1,수정구,상적동,4-2번지
경기도 성남시 수정구 태평동 3428번지 스위트빌,37.44332156,127.1373917,1,수정구,태평동,3428번지 스위트빌
경기도 성남시 수정구 금토동 64-2번지,37.41911235,127.0791142,1,수정구,금토동,64-2번지
경기도 성남시 수정구 신흥동 5203번지,37.4423163,127.1416524,1,수정구,신흥동,5203번지
경기도 성남시 수정구 신흥동 5327번지,37.44233833,127.1409628,1,수정구,신흥동,5327번지
경기도 성남시 수정구 신흥동 5087번지,37.44198235,127.140334,1,수정구,신흥동,5087번지
경기도 성남시 수정구 태평동 3307-51번지,37.44625869,127.1385786,1,수정구,태평동,3307-51번지
경기도 성남시 중원구 금광동 768,37.4426331,127.164203,1,중원구,금광동,768
경기도 성남시 중원구 금광동 711,37.4423274,127.1636825,1,중원구,금광동,711
경기도 성남시 중원구 금광동 714,37.4425259,127.1634795,1,중원구,금광동,714
경기도 성남시 중원구 금광동 1834,37.4455218,127.1667066,2,중원구,금광동,1834
경기도 성남시 수정구 복정동 459번지,37.4588607,127.124531,1,수정구,복정동,459번지
경기도 성남시 수정구 복정동 459번지,37.4588607,127.124531,1,수정구,복정동,459번지
경기도 성남시 중원구 상대원동 882,37.4401333,127.1671242,1,중원구,상대원,동 882
경기도 성남시 중원구 은행동 2335-2,37.4517216,127.1660985,1,중원구,은행동,Feb.35
경기도 성남시 중원구 은행동 2335,37.4516947,127.1660081,1,중원구,은행동,2335
경기도 성남시 중원구 은행동 2331,37.4514151,127.166177,1,중원구,은행동,2331
경기도 성남시 중원구 은행동 2352-1,37.4514158,127.1656797,1,중원구,은행동,Jan.52
경기도 성남시 중원구 금광동 4281,37.4467213,127.1592394,1,중원구,금광동,4281
경기도 성남시 중원구 은행동 1220,37.4552144,127.1683213,1,중원구,은행동,1220
경기도 성남시 중원구 은행동 1043,37.4568563,127.1668217,1,중원구,은행동,1043
경기도 성남시 중원구 은행동 750,37.4577191,127.1683155,1,중원구,은행동,750
경기도 성남시 수정구 신흥동 5724번지,37.4417502,127.1393874,1,수정구,신흥동,5724번지
경기도 성남시 수정구 신흥동 5750번지,37.44152471,127.1393561,1,수정구,신흥동,5750번지
경기도 성남시 수정구 신흥동 5780번지,37.44140659,127.1392218,1,수정구,신흥동,5780번지
경기도 성남시 수정구 태평동 4244번지,37.44575929,127.130662,1,수정구,태평동,4244번지
경기도 성남시 수정구 태평동 4394번지,37.44724086,127.1299555,1,수정구,태평동,4394번지
경기도 성남시 수정구 태평동 4402번지,37.4467111,127.1302102,1,수정구,태평동,4402번지
경기도 성남시 중원구 상대원동 3392,37.4386089,127.1549287,1,중원구,상대원,동 3392
경기도 성남시 중원구 상대원동 2985-2,37.4354686,127.1585945,1,중원구,상대원,동 2985-2
경기도 성남시 중원구 상대원동 877-3,37.439945,127.1664232,1,중원구,상대원,동 877-3
경기도 성남시 중원구 상대원동 5265,37.4341386,127.1559252,1,중원구,상대원,동 5265
경기도 성남시 중원구 상대원동 4483,37.4359127,127.1565955,1,중원구,상대원,동 4483
경기도 성남시 중원구 상대원동 5231,37.4348331,127.1554069,1,중원구,상대원,동 5231
경기도 성남시 중원구 금광동 3982,37.4518813,127.1612618,1,중원구,금광동,3982
경기도 성남시 중원구 금광동 3967,37.4523043,127.1615904,1,중원구,금광동,3967
경기도 성남시 중원구 금광동 3987,37.451665,127.1612953,1,중원구,금광동,3987
경기도 성남시 중원구 상대원동 2366,37.4391943,127.1619808,1,중원구,상대원,동 2366
경기도 성남시 중원구 상대원동 1072,37.4369449,127.166315,1,중원구,상대원,동 1072
경기도 성남시 중원구 상대원동 1976-1,37.4340797,127.1596199,1,중원구,상대원,동 1976-1
경기도 성남시 중원구 상대원동 3543,37.4382203,127.1558432,1,중원구,상대원,동 3543
경기도 성남시 중원구 은행동 754-1,37.4580251,127.1685988,1,중원구,은행동,754-1
경기도 성남시 수정구 태평동 3307-45번지,37.44648043,127.1393333,1,수정구,태평동,3307-45번지
경기도 성남시 수정구 태평동 7287-21번지,37.44575284,127.1396467,1,수정구,태평동,7287-21번지
경기도 성남시 수정구 신흥동 116번지,37.44775806,127.1440428,1,수정구,신흥동,116번지
경기도 성남시 중원구 금광동 1806-3,37.4460805,127.1666513,1,중원구,금광동,1806-3
경기도 성남시 중원구 금광동 1270,37.4446886,127.1633146,1,중원구,금광동,1270
경기도 성남시 중원구 금광동 1284,37.4445536,127.1631561,1,중원구,금광동,1284
경기도 성남시 중원구 금광동 1932,37.4450248,127.167813,1,중원구,금광동,1932
경기도 성남시 중원구 성남동 3186,37.4333302,127.1311567,2,중원구,성남동,3186
경기도 성남시 중원구 성남동 3834-1,37.4297485,127.1353988,1,중원구,성남동,Jan.34
경기도 성남시 중원구 금광동 114,37.4411878,127.160211,1,중원구,금광동,114
경기도 성남시 중원구 금광동 1806-6,37.4461073,127.1668435,1,중원구,금광동,1806-6
경기도 성남시 중원구 상대원동 2420,37.4390844,127.1632914,1,중원구,상대원,동 2420
경기도 성남시 중원구 상대원동 2452,37.4388595,127.1630423,1,중원구,상대원,동 2452
경기도 성남시 중원구 상대원동 2452,37.4388595,127.1630423,1,중원구,상대원,동 2452
경기도 성남시 중원구 금광동 821,37.4427495,127.1647343,1,중원구,금광동,821
경기도 성남시 수정구 단대동 12-4번지 선경빌라,37.45981247,127.1575943,1,수정구,단대동,12-4번지 선경빌라
경기도 성남시 수정구 단대동 30-2번지 우람빌라,37.4589311,127.1578303,1,수정구,단대동,30-2번지 우람빌라
경기도 성남시 중원구 상대원동 3300,37.4385804,127.1560699,1,중원구,상대원,동 3300
경기도 성남시 중원구 상대원동 5443,37.4309448,127.1592066,1,중원구,상대원,동 5443
경기도 성남시 중원구 상대원동 5444,37.4309448,127.1592066,1,중원구,상대원,동 5444
경기도 성남시 중원구 금광동 4171,37.4483055,127.1604067,1,중원구,금광동,4171
경기도 성남시 중원구 금광동 4175,37.4485758,127.160396,1,중원구,금광동,4175
경기도 성남시 중원구 금광동 4185,37.4484413,127.1598758,1,중원구,금광동,4185
경기도 성남시 중원구 상대원동 876-13,37.4396925,127.1666261,1,중원구,상대원,동 876-13
경기도 성남시 중원구 상대원동 880-3,37.4400795,127.166932,1,중원구,상대원,동 880-3
경기도 성남시 중원구 금광동 2008,37.4441606,127.1672008,1,중원구,금광동,2008
경기도 성남시 수정구 태평동 6197번지,37.44235382,127.1295147,1,수정구,태평동,6197번지
경기도 성남시 수정구 태평동 4603번지,37.44765561,127.1312165,1,수정구,태평동,4603번지
경기도 성남시 수정구 태평동 4562번지,37.44756318,127.1309011,1,수정구,태평동,4562번지
경기도 성남시 수정구 신흥동 5778번지,37.44136023,127.1390415,1,수정구,신흥동,5778번지
경기도 성남시 수정구 태평동 3815번지,37.44728499,127.133515,1,수정구,태평동,3815번지
경기도 성남시 수정구 태평동 3853번지,37.44659181,127.1336021,1,수정구,태평동,3853번지
경기도 성남시 수정구 태평동 4629번지,37.44788978,127.1312025,1,수정구,태평동,4629번지
경기도 성남시 수정구 단대동 29-7번지 한성빌라,37.45872532,127.1580361,1,수정구,단대동,29-7번지 한성빌라
경기도 성남시 수정구 신흥동 5824번지,37.44131846,127.139494,1,수정구,신흥동,5824번지
경기도 성남시 수정구 신흥동 5873번지,37.44095527,127.1391139,1,수정구,신흥동,5873번지
경기도 성남시 중원구 갈현동 198,37.4237493,127.1760359,1,중원구,갈현동,198
경기도 성남시 중원구 갈현동 198,37.4237493,127.1760359,2,중원구,갈현동,198
경기도 성남시 중원구 금광동 1446,37.4452443,127.1654516,1,중원구,금광동,1446
경기도 성남시 중원구 금광동 233-1,37.4432774,127.1607917,1,중원구,금광동,233-1
경기도 성남시 중원구 금광동 1417,37.4451648,127.1642649,1,중원구,금광동,1417
경기도 성남시 중원구 금광동 1442,37.4449935,127.1643775,1,중원구,금광동,1442
