gid,year,cctv,light,log_pa,ep,fp,yp,log_nb
木夭丑友什67bb34bb,0.266666667,0.5,0.5,-0.609669316,0.550790068,0.638596491,0.584615385,1.144777654
木夭丑友什67bb35aa,0.4,0.5,0.5,0.136414897,1.241534989,1.26877193,1.876923077,0.066008928
木夭丑友什67bb35ab,-1,-0.5,-0.5,0.136414897,0.270880361,0.359298246,0.623076923,0.461543287
木夭丑友什67bb35ba,-0.933333333,-0.5,-0.5,0.02678889,0.821670429,1.351578947,3.184615385,-0.074280403
木夭丑友什67bb35bb,-1,-0.5,-0.5,2.404392514,-0.207674944,-0.174035088,0,-0.035978813
木夭丑友什67bb36ba,0.2,1,1,-0.072610477,0.347629797,0.383157895,0.315384615,0.663515986
木夭丑友什67bb36bb,0.333333333,0.5,0.5,-0.072610477,1.300225734,0.877192982,0.8,1.063353088
木夭丑友什67bb37aa,0,0,0,-1.10794272,-0.022573363,-0.08,-0.161538462,-0.206709106
木夭丑友什67bb37ab,0.466666667,0,0,-1.10794272,0.320541761,0.392982456,0.015384615,1.021159887
木夭丑友什67bb37ba,0.666666667,2.5,2.5,-1.945478868,2.961625282,1.587368421,0.538461538,2.101954104
木夭丑友什67bb37bb,0.733333333,2,2,-1.700435834,3.101580135,1.625263158,0.630769231,2.125735663
木夭丑友什67bb38aa,0.866666667,2,2,-1.589909787,1.051918736,0.74245614,0.369230769,1.527563654
木夭丑友什67bb38ab,0.533333333,1.5,1.5,-0.967144944,2.248306998,1.49754386,0.815384615,1.477616268
木夭丑友什67bb38ba,0.533333333,2,2,-0.967144944,2.379232506,1.77122807,1.238461538,1.561189608
木夭丑友什67bb38bb,0.8,1.5,1.5,-0.967144944,2.988713318,1.656140351,0.592307692,2.158793377
木夭丑友什67bb39aa,0.733333333,0.5,0.5,0.044288245,0.577878104,0.339649123,0.023076923,1.540723144
木夭丑友什67bb39ab,1.466666667,-0.5,-0.5,-0.401788835,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什67bb40aa,-0.2,-0.5,-0.5,-0.067418595,-0.343115124,-0.341052632,-0.323076923,0.033921727
木夭丑友什67bb40ab,-0.8,0,0,-0.067418595,-0.343115124,-0.341052632,-0.323076923,-0.858701067
木夭丑友什67bb40ba,0,0.5,0.5,0.15647112,-0.297968397,-0.327017544,-0.323076923,-0.115225509
木夭丑友什67bb40bb,-1,-0.5,-0.5,0.149220694,-0.045146727,0.015438596,0.230769231,0.628250049
木夭丑友什67bb41aa,-1,-0.5,-0.5,0.149220694,0.022573363,0.026666667,0.2,-0.035978813
木夭丑友什67bb41ab,-1.066666667,-0.5,-0.5,-0.3987737,-0.126410835,-0.06877193,0.123076923,-0.858701067
木夭丑友什67bb41ba,-1.133333333,-0.5,-0.5,-0.3987737,2.063205418,1.173333333,1.284615385,-0.526586637
木夭丑友什68aa29ba,0.2,0,0,0.291100065,0.009029345,-0.037894737,-0.130769231,0.337080725
木夭丑友什68aa29bb,0.133333333,-0.5,-0.5,-0.149622542,0.031602709,-0.012631579,-0.092307692,0.316961216
木夭丑友什68aa30aa,0.466666667,0,0,0.12283549,1.598194131,1.10877193,0.907692308,0.274552561
木夭丑友什68aa30ab,0.333333333,0.5,0.5,0.12283549,0.325056433,0.161403509,0.046153846,-0.159206268
木夭丑友什68aa30ba,0.2,0.5,0.5,0.12283549,-0.018058691,0.071578947,0.238461538,0.179394223
木夭丑友什68aa30bb,0.2,2,2,0.233188228,0.433408578,0.557192982,0.546153846,0.864829886
木夭丑友什68aa31aa,0.133333333,0.5,0.5,0.233188228,-0.018058691,0.002807018,0.023076923,0.52246531
木夭丑友什68aa31ba,-0.2,-0.5,-0.5,0.417527717,-0.18510158,-0.209122807,-0.169230769,-0.159206268
木夭丑友什68aa31bb,-0.466666667,-0.5,-0.5,0.417527717,-0.194130926,-0.190877193,-0.107692308,-0.159206268
木夭丑友什68aa34aa,0,0,0,0.179706465,-0.176072235,-0.123508772,-0.130769231,0.096449891
木夭丑友什68aa34ab,-0.2,0,0,0.179706465,2.695259594,0.72,-0.046153846,0.393644329
木夭丑友什68aa34ba,0.333333333,-0.5,-0.5,0.179706465,0.943566591,0.850526316,0.930769231,0.628250049
木夭丑友什68aa34bb,0.333333333,-0.5,-0.5,-0.363229747,0.505643341,0.513684211,0.484615385,0.564374623
木夭丑友什68aa35aa,0.466666667,2,2,0.009003189,0.428893905,0.398596491,0.361538462,-0.206709106
木夭丑友什68aa36ba,0.6,-0.5,-0.5,-0.072610477,1.079006772,0.785964912,0.592307692,0.651991961
木夭丑友什68aa36bb,0.533333333,0,0,-0.072610477,0.433408578,0.252631579,0.4,0
木夭丑友什68aa37aa,0.6,0,0,-1.10794272,0.731376975,0.416842105,0.192307692,0.955150958
木夭丑友什68aa37ab,0.333333333,0,0,-1.10794272,1.589164786,2.395789474,1.830769231,1.129362016
木夭丑友什68aa37ba,0.6,1,1,-1.517322362,0.993227991,0.712982456,0.261538462,1.390459315
木夭丑友什68aa37bb,0.733333333,2.5,2.5,-1.517322362,2.496613995,1.545263158,0.607692308,2.075067651
木夭丑友什68aa38aa,0.8,2,2,-1.589909787,2.618510158,1.463859649,0.684615385,2.04579477
木夭丑友什68aa38ab,0.6,2,2,-0.967144944,0.37020316,0.193684211,0.046153846,0.941020085
木夭丑友什68aa38ba,0.466666667,2.5,2.5,-0.967144944,2.031602709,1.483508772,1.246153846,1.410243435
木夭丑友什68aa38bb,0.8,3.5,3.5,-0.967144944,2.325056433,1.404912281,0.8,2.042451276
木夭丑友什68aa39aa,0.733333333,2.5,2.5,-0.691909946,1.693002257,1.117192982,0.392307692,1.925466866
木夭丑友什68aa40aa,-0.266666667,-0.5,-0.5,-0.067418595,-0.216704289,-0.303157895,-0.323076923,-0.115225509
木夭丑友什68aa40ab,-0.066666667,0,0,-0.104293594,-0.343115124,-0.341052632,-0.323076923,-0.526586637
木夭丑友什68aa40ba,-1.066666667,-0.5,-0.5,0.15647112,-0.198645598,0.397192982,-0.107692308,-0.206709106
木夭丑友什68aa40bb,-1,-0.5,-0.5,0.211652426,0.410835214,0.734035088,1.323076923,1.039611176
木夭丑友什68aa41aa,-1.066666667,-0.5,-0.5,0.211652426,-0.045146727,0.049122807,0.284615385,0.477370056
木夭丑友什68aa41ab,-1.066666667,-0.5,-0.5,0.211652426,0.329571106,0.756491228,1.738461538,0.096449891
木夭丑友什68aa41ba,-1.133333333,-0.5,-0.5,-0.238555773,0.577878104,1.29122807,3.484615385,0.445282854
木夭丑友什68ab29ba,0.2,0.5,0.5,0.291100065,0,-0.009824561,-0.130769231,0.428564322
木夭丑友什68ab29bb,0.2,1.5,1.5,0.439562941,0.902934537,0.967017544,0.623076923,1.251286576
木夭丑友什68ab30aa,0.133333333,0.5,0.5,0.12283549,0.781038375,0.332631579,0.161538462,0.066008928
木夭丑友什68ab30ab,0.466666667,0.5,0.5,0.12283549,1.376975169,1.042807018,1.453846154,-0.3774394
木夭丑友什68ab30ba,0.333333333,1.5,1.5,0.12283549,0.361173815,0.425263158,0.430769231,0.616013148
木夭丑友什68ab30bb,0.2,0,0,0.233188228,-0.009029345,0.002807018,-0.138461538,0.507811018
木夭丑友什68ab31aa,-0.133333333,-0.5,-0.5,0.233188228,-0.30248307,-0.314385965,-0.323076923,-1.029431361
木夭丑友什68ab31ba,-0.266666667,-0.5,-0.5,0.417527717,-0.343115124,-0.341052632,-0.323076923,-0.858701067
木夭丑友什68ab34aa,0,0,0,0.179706465,-0.085778781,-0.096842105,0.107692308,-0.44733994
木夭丑友什68ab34ab,0.333333333,0,0,0.179706465,1.611738149,0.835087719,0.707692308,0
木夭丑友什68ab34ba,-0.2,0,0,0.179706465,0.167042889,0.401403509,0.676923077,-0.206709106
木夭丑友什68ab34bb,0.333333333,-0.5,-0.5,-0.100473008,0.492099323,0.919298246,1.092307692,-0.206709106
木夭丑友什68ab35aa,0.4,-0.5,-0.5,-0.088336601,0.347629797,0.289122807,0.261538462,-0.3774394
木夭丑友什68ab36ab,0.4,-0.5,-0.5,-0.072610477,-0.343115124,-0.341052632,-0.323076923,-1.029431361
木夭丑友什68ab36ba,0.4,2,2,-0.072610477,0.334085779,0.140350877,0.069230769,0.718000889
木夭丑友什68ab36bb,0.533333333,0.5,0.5,-0.072610477,-0.343115124,-0.341052632,-0.323076923,-0.526586637
木夭丑友什68ab37aa,0.666666667,1,1,-0.544633538,0.731376975,0.370526316,0.115384615,1.039611176
木夭丑友什68ab37ab,0.533333333,1.5,1.5,-1.10794272,1.525959368,1.170526316,1.038461538,1.366512086
木夭丑友什68ab37ba,0.6,0.5,0.5,-0.678845417,0.623024831,0.384561404,0.423076923,1.008532418
木夭丑友什68ab37bb,0.733333333,1,1,-0.678845417,1.990970655,0.997894737,0.184615385,1.843882141
木夭丑友什68ab38aa,0.733333333,3,3,-0.678845417,2.893905192,1.866666667,1.430769231,1.993549736
木夭丑友什68ab38ab,0.733333333,1.5,1.5,-0.99805572,1.029345372,1.01754386,1.192307692,1.139683471
木夭丑友什68ab38ba,0.8,2.5,2.5,-0.99805572,2.194130926,1.61122807,1.461538462,1.45998719
木夭丑友什68ab38bb,0.666666667,3,3,-1.548665327,1.914221219,1.216842105,0.792307692,1.638862534
木夭丑友什68ab39aa,0.6,0,0,-0.691909946,-0.040632054,-0.151578947,-0.276923077,0.777397285
木夭丑友什68ab40ab,-0.533333333,0.5,0.5,-0.104293594,-0.343115124,-0.341052632,-0.323076923,-0.206709106
木夭丑友什68ab40ba,-1.066666667,-0.5,-0.5,0.15647112,-0.108352144,0.362105263,-0.007692308,-1.029431361
木夭丑友什68ab40bb,-1.133333333,-0.5,-0.5,0.211652426,0.022573363,0.311578947,0.969230769,0.252154859
木夭丑友什68ab41aa,-1.133333333,-0.5,-0.5,0.211652426,-0.18510158,-0.095438596,0.1,-0.44733994
木夭丑友什68ab41ab,-1.066666667,-0.5,-0.5,0.211652426,1.083521445,1.04,1.692307692,0.758251475
木夭丑友什68ab41ba,-1.066666667,-0.5,-0.5,-1.200419833,-0.162528217,0.009824561,0.061538462,-0.526586637
木夭丑友什68ba29bb,0.133333333,1,1,0.439562941,0.148984199,0.234385965,0.038461538,0.748441852
木夭丑友什68ba30aa,0.2,2.5,2.5,0.439562941,0.925507901,0.752280702,0.676923077,1.102744611
木夭丑友什68ba30ab,0.266666667,1,1,0.439562941,0.320541761,0.367719298,0.523076923,0.564374623
木夭丑友什68ba30ba,0.133333333,0,0,0.255405776,0.063205418,0.098245614,0.007692308,0.590755351
木夭丑友什68ba30bb,0.2,0.5,0.5,0.255405776,0.194130926,0.150175439,0.1,0.685913688
木夭丑友什68ba34aa,0.4,0.5,0.5,0.179706465,0.316027088,0.209122807,0.276923077,0
木夭丑友什68ba34ab,0.2,0.5,0.5,0.179706465,0.523702032,0.458947368,0.515384615,0.461543287
木夭丑友什68ba34ba,0.133333333,-0.5,-0.5,0.179706465,-0.194130926,-0.279298246,-0.253846154,-0.44733994
木夭丑友什68ba34bb,-0.2,0,0,0.424138241,0.713318284,0.516491228,0.461538462,-0.258347632
木夭丑友什68ba35aa,-0.666666667,-0.5,-0.5,-0.088336601,-0.198645598,-0.130526316,0.084615385,-1.270062195
木夭丑友什68ba36ab,0.266666667,-0.5,-0.5,0.054257336,-0.045146727,-0.077192982,-0.107692308,0.356540457
木夭丑友什68ba36ba,0.4,0,0,0.054257336,0.243792325,0.110877193,0.069230769,0.90414682
木夭丑友什68ba36bb,0.266666667,0,0,-0.377898738,0.713318284,0.734035088,1.215384615,0.628250049
木夭丑友什68ba37ab,0.133333333,-0.5,-0.5,-0.72392077,-0.013544018,-0.106666667,-0.138461538,-0.115225509
木夭丑友什68ba37ba,0.666666667,2,2,-0.34397405,1.200902935,0.801403509,0.730769231,1.348795288
木夭丑友什68ba37bb,0.866666667,1.5,1.5,-0.34397405,-0.153498871,-0.223157895,-0.323076923,1.447936651
木夭丑友什68ba38aa,0.933333333,1.5,1.5,-0.34397405,2.0496614,1.089122807,0.330769231,1.955975883
木夭丑友什68ba38ab,0.8,3.5,3.5,-0.798139744,3.047404063,1.672982456,0.661538462,2.080333601
木夭丑友什68ba38ba,0.466666667,1,1,-0.798139744,0.293453725,0.206315789,0.230769231,0.813929965
木夭丑友什68ba38bb,0.4,2,2,-0.798139744,1.20993228,0.992280702,1.038461538,1.027374275
木夭丑友什68ba39aa,0.2,0.5,0.5,-1.566150246,-0.121896163,-0.129122807,-0.007692308,-0.3774394
木夭丑友什68ba39ab,-1.333333333,-0.5,-0.5,-0.334472628,2.027088036,2.30877193,3.307692308,0.153013496
木夭丑友什68ba39ba,-1.333333333,-0.5,-0.5,-0.201100188,0.297968397,0.439298246,0.861538462,-1.029431361
木夭丑友什68ba40aa,-0.133333333,-0.5,-0.5,-0.18366868,-0.284424379,-0.301754386,-0.223076923,-0.159206268
木夭丑友什68ba40ab,-1.266666667,-0.5,-0.5,-0.18366868,0.663656885,0.614736842,0.815384615,0.252154859
木夭丑友什68ba40ba,-1,-0.5,-0.5,-0.18366868,0.573363431,0.567017544,0.830769231,0.375382314
木夭丑友什68ba40bb,-1,-0.5,-0.5,0.211652426,0.726862302,1.803508772,4.584615385,-0.159206268
木夭丑友什68ba41aa,-1,-0.5,-0.5,0.211652426,-0.085778781,0.195087719,0.984615385,-0.858701067
木夭丑友什68ba41ab,-1,-0.5,-0.5,0.211652426,1.873589165,1.04,0.369230769,-0.314911236
木夭丑友什68ba41ba,-1.066666667,-0.5,-0.5,-1.200419833,3.823927765,1.879298246,0.546153846,-0.314911236
木夭丑友什68bb30aa,0.2,0.5,0.5,0.439562941,-0.158013544,-0.120701754,-0.223076923,0.296135618
木夭丑友什68bb30ab,0.333333333,-0.5,-0.5,0.724884067,0.004514673,-0.054736842,-0.169230769,-0.206709106
木夭丑友什68bb31ba,0.266666667,-0.5,-0.5,0.426959062,-0.343115124,-0.341052632,-0.323076923,-0.3774394
木夭丑友什68bb31bb,-0.8,-0.5,-0.5,0.805691093,-0.212189616,-0.195087719,-0.161538462,0.096449891
木夭丑友什68bb34aa,0.333333333,0,0,0.275020546,0.243792325,0.322807018,0.684615385,0.153013496
木夭丑友什68bb34ab,0.4,0.5,0.5,0.275020546,0.546275395,0.444912281,0.492307692,0.274552561
木夭丑友什68bb34ba,0.4,-0.5,-0.5,0.275020546,-0.288939052,-0.315789474,-0.323076923,-0.44733994
木夭丑友什68bb34bb,-0.266666667,-0.5,-0.5,0.424138241,0.37020316,0.294736842,0.623076923,-0.526586637
木夭丑友什68bb35aa,-0.6,0,0,-0.088336601,0.478555305,0.77754386,1.415384615,0.674820493
木夭丑友什68bb36ab,0.133333333,0,0,0.054257336,0.144469526,0.023859649,-0.107692308,0.356540457
木夭丑友什68bb36ba,0.4,2,2,0.054257336,1.002257336,0.635789474,0.476923077,0.968953177
木夭丑友什68bb36bb,0.733333333,1,1,-0.377898738,0.803611738,0.332631579,0.069230769,1.144777654
木夭丑友什68bb37ab,0,-0.5,-0.5,0.276639244,0.613995485,0.707368421,1.346153846,0.445282854
木夭丑友什68bb37ba,-0.866666667,1.5,1.5,-0.132991202,0.297968397,0.487017544,1.076923077,-0.115225509
木夭丑友什68bb37bb,0.8,0.5,0.5,-0.132991202,-0.284424379,-0.310175439,-0.323076923,1.500335546
木夭丑友什68bb38aa,0.6,1,1,-0.132991202,0.880361174,0.717192982,0.292307692,1.416694245
木夭丑友什68bb38ab,0.733333333,1,1,-0.456483479,2.415349887,1.402105263,0.661538462,1.719211308
木夭丑友什68bb38ba,-0.066666667,1,1,-0.798139744,-0.180586907,-0.224561404,-0.2,-1.029431361
木夭丑友什68bb39aa,0,0,0,-1.334230664,0.871331828,0.881403509,1.153846154,0.274552561
木夭丑友什68bb39ab,-1.333333333,-0.5,-0.5,-1.334230664,2.198645598,2.492631579,3.761538462,-0.115225509
木夭丑友什68bb39ba,-1.333333333,-0.5,-0.5,-0.201100188,0.613995485,0.630175439,0.953846154,-0.618070234
木夭丑友什68bb40ab,-1.266666667,-0.5,-0.5,-0.18366868,-0.243792325,-0.234385965,-0.2,-1.681423322
木夭丑友什68bb40ba,-1.133333333,-0.5,-0.5,-0.18366868,-0.225733634,-0.144561404,-0.015384615,0.748441852
木夭丑友什68bb40bb,-1.133333333,-0.5,-0.5,-1.34616224,0.130925508,0.926315789,3.338461538,0.728322344
木夭丑友什68bb41aa,-1.066666667,-0.5,-0.5,-1.34616224,-0.103837472,0.225964912,1.076923077,0.356540457
木夭丑友什69aa29ab,0.466666667,-0.5,-0.5,0.945435347,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什69aa30bb,2,-0.5,-0.5,0.629040218,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什69aa31ab,0.066666667,0,0,0.585285636,-0.343115124,-0.341052632,-0.323076923,-0.526586637
木夭丑友什69aa31ba,0.066666667,2,2,0.585285636,-0.090293454,-0.140350877,0,0.685913688
木夭丑友什69aa31bb,-0.466666667,-0.5,-0.5,0.835114247,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什69aa32aa,-1.533333333,-0.5,-0.5,0.835114247,-0.343115124,-0.261052632,-0.092307692,-0.115225509
木夭丑友什69aa32ab,-1.533333333,-0.5,-0.5,0.835114247,-0.284424379,-0.13754386,0.092307692,-0.115225509
木夭丑友什69aa33bb,0.4,-0.5,-0.5,0.883683736,-0.343115124,-0.33122807,-0.323076923,-0.618070234
木夭丑友什69aa34aa,-0.333333333,-0.5,-0.5,0.600200523,-0.343115124,-0.317192982,-0.323076923,-0.159206268
木夭丑友什69aa34ab,0.4,-0.5,-0.5,0.600200523,0.11738149,0.036491228,0.030769231,0.096449891
木夭丑友什69aa34ba,0.4,-0.5,-0.5,0.600200523,-0.270880361,-0.293333333,-0.323076923,-1.681423322
木夭丑友什69aa34bb,-0.533333333,-0.5,-0.5,0.424138241,0.767494357,0.364912281,0.007692308,-0.858701067
木夭丑友什69aa35aa,-0.6,2,2,-1.996639167,0.266365688,0.188070175,0.038461538,0.640239722
木夭丑友什69aa35ab,-0.6,0.5,0.5,-1.996639167,-0.045146727,0.001403509,0.023076923,0.603518609
木夭丑友什69aa35ba,-0.8,0,0,-1.996639167,-0.343115124,-0.341052632,-0.323076923,-0.726272363
木夭丑友什69aa36ab,0.266666667,0,0,0.054257336,-0.090293454,-0.214736842,-0.230769231,-0.3774394
木夭丑友什69aa36ba,0.4,1,1,0.054257336,2.835214447,2.346666667,2.776923077,0.864829886
木夭丑友什69aa36bb,0.466666667,1,1,-0.377898738,0.505643341,0.294736842,0.307692308,0.90414682
木夭丑友什69aa37aa,0.133333333,0,0,-0.565492603,0.659142212,0.641403509,1.069230769,0.125405324
木夭丑友什69aa37ab,-0.8,0,0,0.276639244,-0.225733634,-0.199298246,-0.1,-1.681423322
木夭丑友什69aa37ba,-0.8,0,0,-0.132991202,-0.013544018,0.13754386,0.553846154,0
木夭丑友什69aa37bb,0.533333333,1,1,-0.168946708,-0.343115124,-0.341052632,-0.323076923,-0.44733994
木夭丑友什69aa38aa,0.733333333,2,2,-0.168946708,0.054176072,-0.021052632,-0.023076923,1.468867186
木夭丑友什69aa38ab,0.6,-0.5,-0.5,-0.168946708,3.286681716,2.312982456,2.107692308,0.461543287
木夭丑友什69aa38ba,0.6,0.5,0.5,-1.206733243,0.356659142,0.207719298,0.246153846,-0.526586637
木夭丑友什69aa39aa,0.666666667,3,3,-0.656989865,-0.072234763,-0.21754386,-0.253846154,0.411361127
木夭丑友什69aa39ab,0.733333333,2.5,2.5,-0.656989865,-0.212189616,-0.218947368,-0.246153846,1.859297778
木夭丑友什69aa39ba,0.866666667,2,2,-1.064496483,-0.257336343,-0.275087719,-0.323076923,1.871348317
木夭丑友什69aa39bb,0.933333333,-0.5,-0.5,0.412781178,-0.343115124,-0.341052632,-0.323076923,0.728322344
木夭丑友什69aa40ba,-1.2,-0.5,-0.5,-0.18366868,-0.343115124,-0.32,-0.323076923,-0.726272363
木夭丑友什69aa40bb,-1.133333333,-0.5,-0.5,-1.34616224,0.040632054,0.084210526,0.430769231,0.337080725
木夭丑友什69aa41aa,-1,-0.5,-0.5,-1.34616224,0.325056433,0.409824561,1.007692308,0.461543287
木夭丑友什69aa41ab,-1.066666667,-0.5,-0.5,-1.34616224,0.433408578,0.919298246,2.492307692,-0.206709106
木夭丑友什69aa41ba,-1.066666667,-0.5,-0.5,-0.717173662,0.06772009,0.536140351,1.669230769,0
木夭丑友什69ab31bb,5.4,-0.5,-0.5,0.890448404,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什69ab32aa,-0.533333333,-0.5,-0.5,0.890448404,-0.279909707,-0.305964912,-0.323076923,-0.206709106
木夭丑友什69ab33bb,-0.266666667,-0.5,-0.5,0.835114247,-0.297968397,-0.311578947,-0.323076923,-0.074280403
木夭丑友什69ab34aa,0.2,0,0,0.835114247,0.397291196,0.241403509,0.207692308,-0.258347632
木夭丑友什69ab34bb,-1.266666667,-0.5,-0.5,0.595787705,-0.297968397,-0.155789474,0.107692308,-0.44733994
木夭丑友什69ab35aa,-0.866666667,0,0,-1.996639167,0.713318284,0.666666667,1.369230769,0.337080725
木夭丑友什69ab35ab,-0.533333333,1,1,0.437704896,-0.343115124,-0.287719298,-0.184615385,-0.618070234
木夭丑友什69ab36ba,0.066666667,-0.5,-0.5,0.23094129,0.478555305,0.364912281,0.4,-0.618070234
木夭丑友什69ab36bb,0.066666667,0,0,0.350120729,0,-0.02245614,0,0.179394223
木夭丑友什69ab37aa,-0.466666667,-0.5,-0.5,0.145577264,-0.203160271,-0.185263158,-0.084615385,-1.681423322
木夭丑友什69ab37ab,0.8,0.5,0.5,0.276639244,-0.040632054,-0.101052632,-0.123076923,0.968953177
木夭丑友什69ab37ba,0.8,1.5,1.5,-0.132991202,0.735891648,0.310175439,0.107692308,1.928182974
木夭丑友什69ab37bb,0.866666667,1.5,1.5,-0.17383191,-0.18510158,-0.255438596,-0.323076923,0.685913688
木夭丑友什69ab38aa,1,2,2,-0.17383191,1.656884876,0.517894737,-0.038461538,1.705567749
木夭丑友什69ab38ab,0.733333333,0,0,-0.17383191,0.731376975,0.369122807,0.230769231,0.696803327
木夭丑友什69ab38ba,1,-0.5,-0.5,-0.576074192,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什69ab38bb,0.533333333,-0.5,-0.5,-0.656989865,0.009029345,-0.067368421,0.023076923,0.228878595
木夭丑友什69ab39aa,0.666666667,0.5,0.5,-0.656989865,0.06772009,-0.040701754,0.030769231,0.428564322
木夭丑友什69ab39ab,0.8,0.5,0.5,-0.656989865,-0.343115124,-0.329824561,-0.323076923,1.571164106
木夭丑友什69ab39ba,0.533333333,1.5,1.5,-2.218646517,2.501128668,1.553684211,1.507692308,1.869855314
木夭丑友什69ab39bb,0.6,1,1,-0.624391288,0.943566591,0.62877193,0.661538462,1.745592036
木夭丑友什69ab40aa,-1.266666667,-0.5,-0.5,-0.414951944,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什69ab40bb,-1.133333333,-0.5,-0.5,-1.34616224,0.013544018,0.023859649,0.369230769,-0.206709106
木夭丑友什69ab41aa,-1,-0.5,-0.5,-1.34616224,0.830699774,0.66245614,1.330769231,-0.3774394
木夭丑友什69ab41ab,-1,-0.5,-0.5,-0.782313504,0.690744921,1.173333333,2.861538462,0.096449891
木夭丑友什69ab41ba,-1.066666667,-0.5,-0.5,-0.581997671,0.243792325,0.669473684,1.7,0
木夭丑友什69ba30ab,2.666666667,-0.5,-0.5,1.374831329,-0.343115124,-0.341052632,-0.323076923,-1.270062195
木夭丑友什69ba32aa,1.133333333,-0.5,-0.5,0.890448404,-0.343115124,-0.304561404,-0.230769231,-1.681423322
木夭丑友什69ba33bb,-0.066666667,0,0,0.835114247,-0.25282167,-0.241403509,-0.223076923,-0.258347632
木夭丑友什69ba34aa,-0.266666667,0,0,0.835114247,-0.343115124,-0.325614035,-0.323076923,-0.258347632
木夭丑友什69ba35aa,-0.866666667,0.5,0.5,-0.90144787,0.948081264,0.837894737,1.046153846,0.375382314
木夭丑友什69ba35ab,-0.666666667,-0.5,-0.5,0.437704896,0.523702032,0.597894737,1.330769231,-0.526586637
木夭丑友什69ba35ba,-0.2,-0.5,-0.5,0.763801974,-0.343115124,-0.328421053,-0.323076923,-0.618070234
木夭丑友什69ba35bb,-0.266666667,-0.5,-0.5,0.789666886,-0.343115124,-0.341052632,-0.323076923,-0.726272363
木夭丑友什69ba36bb,0.4,0,0,0.350120729,-0.306997743,-0.325614035,-0.323076923,-0.726272363
木夭丑友什69ba37aa,0.666666667,0,0,-0.570182819,1.589164786,1.500350877,1.507692308,1.129362016
木夭丑友什69ba37ab,0.866666667,2,2,-0.570182819,1.336343115,0.62877193,0.407692308,2.080333601
木夭丑友什69ba37ba,0.866666667,1,1,-0.194426609,0.957110609,0.315789474,0.030769231,1.942903357
木夭丑友什69ba37bb,0.8,0.5,0.5,-0.17383191,1.101580135,0.487017544,0.092307692,1.831254672
木夭丑友什69ba38aa,0.6,2.5,2.5,-0.17383191,3.146726862,1.818947368,1.1,1.783086734
木夭丑友什69ba38ab,0.733333333,1,1,-0.17383191,0.997742664,0.366315789,0.330769231,1.164728058
木夭丑友什69ba38ba,0.466666667,0,0,-0.576074192,0.9751693,0.520701754,0.330769231,0.896489054
木夭丑友什69ba38bb,0.133333333,2,2,-1.819770049,2.027088036,1.431578947,1.4,1.102744611
木夭丑友什69ba39aa,-0.533333333,-0.5,-0.5,-1.819770049,2.257336343,2.172631579,3.330769231,0.461543287
木夭丑友什69ba39ab,-0.333333333,1,1,-0.656989865,0.288939052,0.341052632,0.638461538,-0.3774394
木夭丑友什69ba39ba,0.266666667,0,0,-0.789478696,-0.198645598,-0.225964912,-0.223076923,-0.526586637
木夭丑友什69ba39bb,0.466666667,2,2,-0.553854851,0.686230248,0.475789474,0.123076923,0.948127579
木夭丑友什69ba40aa,0.466666667,0.5,0.5,-0.553854851,0.424379233,0.273684211,0.084615385,0.786743441
木夭丑友什69ba40ab,0.333333333,0,0,-0.045444348,0.568848758,0.176842105,-0.107692308,0.274552561
木夭丑友什69ba40ba,-1.133333333,-0.5,-0.5,-0.60117269,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什69ba41aa,-1,-0.5,-0.5,-0.256017285,0.162528217,0.026666667,0.2,-1.029431361
木夭丑友什69ba41ab,-1,-0.5,-0.5,-0.256017285,0.320541761,0.259649123,0.592307692,-0.858701067
木夭丑友什69bb33ba,0.333333333,-0.5,-0.5,0.835114247,-0.311512415,-0.301754386,-0.323076923,-1.029431361
木夭丑友什69bb34aa,-0.133333333,-0.5,-0.5,0.835114247,-0.311512415,-0.322807018,-0.323076923,-0.035978813
木夭丑友什69bb34bb,-0.533333333,0,0,0.74258732,1.864559819,1.063859649,0.969230769,0.204652021
木夭丑友什69bb35aa,-0.733333333,0,0,-0.004878937,0.320541761,0.329824561,0.646153846,0.316961216
木夭丑友什69bb35bb,-0.266666667,-0.5,-0.5,0.789666886,-0.343115124,-0.341052632,-0.323076923,-1.681423322
木夭丑友什69bb37aa,0.666666667,0,0,-0.37396761,-0.158013544,-0.161403509,-0.223076923,0.52246531
木夭丑友什69bb37ab,0.733333333,2.5,2.5,-0.37396761,2.121896163,1.330526316,0.661538462,1.728768176
木夭丑友什69bb37ba,0.666666667,1.5,1.5,-1.441394347,1.593679458,1.069473684,0.553846154,1.623214619
木夭丑友什69bb37bb,0.8,2,2,-0.17383191,1.485327314,0.837894737,0.576923077,1.516821847
木夭丑友什69bb38aa,0.266666667,1,1,-0.17383191,1.611738149,1.202807018,1.046153846,1.057506059
